run,t_s,I,Q
40,0.00252,-0.925357572,0.402235671
40,0.00253,-0.878453267,0.0541988287
40,0.00254,-1.00141271,-0.229065093
40,0.00255,-0.890223464,-0.549853837
40,0.00256,-0.664783689,-0.652812733
40,0.00257,-0.517322868,-0.943923891
40,0.00258,-0.203447106,-0.897854857
40,0.00259,0.0553370721,-0.936817431
40,0.0026,0.462314833,-0.839950276
40,0.00261,0.662060502,-0.706226764
40,0.00262,0.83590672,-0.50402007
40,0.00263,0.928666958,-0.135975043
40,0.00264,1.04247794,0.0522631373
40,0.00265,0.922352161,0.492671659
40,0.00266,0.703108409,0.717740429
40,0.00267,0.488736517,0.867130649
40,0.00268,0.0332295667,1.10568985
40,0.00269,-0.360313859,0.84970718
40,0.0027,-0.616712925,0.927421478
40,0.00271,-0.700524104,0.813149572
40,0.00272,-0.759756449,0.456684899
40,0.00273,-1.13268342,0.153741061
40,0.00274,-1.01348751,-0.112159428
40,0.00275,-0.94465981,-0.279268924
40,0.00276,-0.613721815,-0.763107674
40,0.00277,-0.533373266,-0.869688577
40,0.00278,-0.258300948,-1.009336
40,0.00279,0.144417216,-1.10031873
40,0.0028,0.409253214,-0.992050205
40,0.00281,0.765145236,-0.736021017
40,0.00282,0.90474128,-0.615397193
40,0.00283,1.02864235,-0.238835696
40,0.00284,0.901856702,0.0791422681
40,0.00285,0.814193052,0.404328762
40,0.00286,0.684817853,0.787008277
40,0.00287,0.473654471,0.938523007
40,0.00288,0.109064616,0.887108805
40,0.00289,-0.22026739,0.904901031
40,0.0029,-0.494920778,0.960014322
40,0.00291,-0.698847112,0.706856414
40,0.00292,-0.81857712,0.505444204
40,0.00293,-1.00092983,0.198058622
40,0.00294,-1.02788882,-0.195450696
40,0.00295,-0.749291171,-0.570285045
40,0.00296,-0.787198123,-0.67209233
40,0.00297,-0.387209694,-0.905869293
40,0.00298,-0.228117553,-1.07977312
40,0.00299,0.125130262,-1.01076806
40,0.003,0.385000813,-1.11929832
40,0.00301,0.732789162,-0.713710506
40,0.00302,1.02783875,-0.518656955
40,0.00303,1.06754556,-0.126182854
40,0.00304,1.05598972,0.208862874
40,0.00305,0.900195064,0.495620603
40,0.00306,0.687318171,0.63961768
40,0.00307,0.481314406,0.914002478
40,0.00308,0.177133714,0.955378429
40,0.00309,-0.123008926,1.05042204
40,0.0031,-0.44340685,0.838960783
40,0.00311,-0.839946391,0.65102558
40,0.00312,-0.776375599,0.560121561
40,0.00313,-0.971573496,0.110519036
40,0.00314,-0.912945577,-0.29023846
40,0.00315,-0.923280169,-0.435255709
40,0.00316,-0.826476215,-0.640151943
40,0.00317,-0.342759268,-0.877731112
40,0.00318,-0.152249062,-1.03759825
40,0.00319,-0.0323438481,-0.96108455
40,0.0032,0.412924457,-0.957404132
40,0.00321,0.72387001,-0.733917712
40,0.00322,0.986883907,-0.488339816
40,0.00323,1.0434213,-0.0287520563
40,0.00324,1.00473806,0.0884346534
40,0.00325,0.855495045,0.418452921
40,0.00326,0.782610613,0.699160044
40,0.00327,0.610313262,0.923624861
40,0.00328,0.17359282,0.993478643
40,0.00329,-0.310045712,0.932351828
40,0.0033,-0.420860005,0.800707079
40,0.00331,-0.739818113,0.661884369
40,0.00332,-0.932433467,0.412243532
40,0.00333,-1.10575969,0.119880053
40,0.00334,-1.20836426,-0.160128778
40,0.00335,-0.906515253,-0.335628533
40,0.00336,-0.789487024,-0.788620734
40,0.00337,-0.547568125,-0.920973695
40,0.00338,-0.11059678,-0.925298686
40,0.00339,0.150525463,-0.953825335
40,0.0034,0.428756486,-0.836386968
40,0.00341,0.671733021,-0.606975461
40,0.00342,0.788433825,-0.47831406
40,0.00343,0.967867672,-0.273084721
40,0.00344,1.10456382,0.136213021
40,0.00345,0.883931188,0.396103724
40,0.00346,0.789987209,0.49869348
40,0.00347,0.359259281,0.786044594
40,0.00348,0.193681973,1.00040846
40,0.00349,-0.167811667,0.997053651
40,0.0035,-0.524332409,0.954310618
40,0.00351,-0.648056849,0.781090182
40,0.00352,-0.896052522,0.446730883
40,0.00353,-1.18008132,0.262212098
40,0.00354,-0.987278503,-0.182270831
40,0.00355,-0.912976242,-0.317055585
40,0.00356,-0.678067119,-0.67410933
40,0.00357,-0.455386561,-0.957296049
40,0.00358,-0.202541712,-0.929253026
40,0.00359,0.181566341,-1.01428009
40,0.0036,0.363397662,-0.935009329
40,0.00361,0.658435493,-0.828711904
40,0.00362,0.881301381,-0.560422706
40,0.00363,0.882345145,-0.154127912
40,0.00364,0.967926511,0.117374024
40,0.00365,0.778560136,0.440335083
40,0.00366,0.646843809,0.680633011
40,0.00367,0.409944731,0.91948875
40,0.00368,0.282521945,0.782688056
40,0.00369,-0.0929322438,1.13869593
40,0.0037,-0.337798634,0.959880229
40,0.00371,-0.63524798,0.74858264
40,0.00372,-0.878662893,0.621950707
40,0.00373,-1.11179607,0.15750531
40,0.00374,-0.983571831,-0.155065523
40,0.00375,-0.820219038,-0.3801278
40,0.00376,-0.72210288,-0.648967834
40,0.00377,-0.474124016,-1.00987941
40,0.00378,-0.0857746237,-1.06760735
40,0.00379,0.173898031,-0.96083991
40,0.0038,0.501351035,-0.829289207
40,0.00381,0.83533362,-0.781945247
40,0.00382,0.863604153,-0.344996083
40,0.00383,0.955261423,-0.100525042
40,0.00384,1.00027024,0.193875672
40,0.00385,0.891154724,0.354106788
40,0.00386,0.749352254,0.620695016
40,0.00387,0.42018062,0.832976158
40,0.00388,0.212499419,0.963812654
40,0.00389,-0.18753303,0.949938312
40,0.0039,-0.439159172,0.941272391
40,0.00391,-0.784390437,0.753571818
40,0.00392,-0.829674602,0.426191999
40,0.00393,-1.15545174,0.215748254
40,0.00394,-1.01221532,-0.117661107
40,0.00395,-0.98404239,-0.434015986
40,0.00396,-0.605843459,-0.790060876
40,0.00397,-0.331258077,-1.00505157
40,0.00398,-0.130066539,-0.890004773
40,0.00399,0.110839029,-0.961088806
40,0.004,0.43949692,-0.943435029
40,0.00401,0.581763969,-0.743599288
40,0.00402,0.938285437,-0.454341954
40,0.00403,0.831454853,-0.0965997281
40,0.00404,0.958091235,0.207498594
40,0.00405,0.927875331,0.420206168
40,0.00406,0.648515517,0.756133415
40,0.00407,0.617479857,0.858429948
40,0.00408,0.155193053,0.91264555
40,0.00409,-0.237237979,1.00017348
40,0.0041,-0.435264605,0.89263787
40,0.00411,-0.522788739,0.646806378
40,0.00412,-0.970836038,0.422623133
40,0.00413,-1.06300839,0.206957513
40,0.00414,-0.972116194,-0.13161694
40,0.00415,-0.933172324,-0.399521258
40,0.00416,-0.634408985,-0.737442777
40,0.00417,-0.380655665,-0.72741067
40,0.00418,-0.216905418,-1.06537281
40,0.00419,0.0722394513,-1.00385224
40,0.0042,0.459672586,-0.817475586
40,0.00421,0.746699548,-0.749794708
40,0.00422,0.902324912,-0.551682457
40,0.00423,1.06411831,-0.249875481
40,0.00424,1.11700632,0.141423831
40,0.00425,0.83531328,0.459441984
40,0.00426,0.651469895,0.634273572
40,0.00427,0.462586969,0.943968134
40,0.00428,0.175666715,0.902315925
40,0.00429,-0.0245141476,0.930511118
40,0.0043,-0.557587332,0.893345746
40,0.00431,-0.686213822,0.778713335
40,0.00432,-1.05523219,0.478175564
40,0.00433,-1.00232915,0.262904276
40,0.00434,-1.05742977,-0.0688140532
40,0.00435,-0.79366238,-0.450060056
40,0.00436,-0.70229377,-0.657069643
40,0.00437,-0.506987292,-0.841820384
40,0.00438,-0.166401151,-1.09896062
40,0.00439,0.126955704,-0.999693543
40,0.0044,0.44217884,-0.874873663
40,0.00441,0.758925655,-0.812034848
40,0.00442,0.842478382,-0.389569509
40,0.00443,0.979328947,-0.139790028
40,0.00444,1.05231431,0.190869626
40,0.00445,0.943760235,0.495227747
40,0.00446,0.653194442,0.699978443
40,0.00447,0.513667916,0.927035874
40,0.00448,0.2542761,1.01653543
40,0.00449,-0.168955045,0.927070066
40,0.0045,-0.471989172,0.855999465
40,0.00451,-0.693952047,0.715530266
40,0.00452,-0.775784072,0.330558194
40,0.00453,-1.04521642,0.13320662
40,0.00454,-0.93608825,-0.105224177
40,0.00455,-0.794219495,-0.464247315
40,0.00456,-0.743886718,-0.673321178
40,0.00457,-0.474567063,-0.840722978
40,0.00458,-0.189784991,-0.99483041
40,0.00459,0.176908651,-1.03736262
40,0.0046,0.430887612,-0.869876035
40,0.00461,0.674445254,-0.671130919
40,0.00462,0.876385935,-0.436942741
40,0.00463,1.11619103,-0.181094476
40,0.00464,1.04229923,0.21001864
40,0.00465,0.705330229,0.599667046
40,0.00466,0.777928852,0.552418662
40,0.00467,0.493167694,0.874869555
40,0.00468,0.0584052936,0.971832162
40,0.00469,-0.0962722061,1.01574842
40,0.0047,-0.438822257,0.893138037
40,0.00471,-0.907423179,0.676523635
40,0.00472,-0.814536046,0.561299134
40,0.00473,-0.830227496,0.247862252
40,0.00474,-0.966819384,-0.0999808786
40,0.00475,-0.95154565,-0.470774678
40,0.00476,-0.70756536,-0.611723576
40,0.00477,-0.465805995,-0.948154061
40,0.00478,-0.132201715,-0.957005352
40,0.00479,0.0882755501,-1.05834854
40,0.0048,0.461237799,-0.964453558
40,0.00481,0.667224223,-0.554733715
40,0.00482,0.871091836,-0.451568925
40,0.00483,0.929433899,-0.211416265
40,0.00484,1.04561802,0.353105346
40,0.00485,0.859017587,0.472181244
40,0.00486,0.608233305,0.600102181
40,0.00487,0.489663123,0.710542399
40,0.00488,0.198248327,1.02574012
40,0.00489,-0.269438331,1.06167367
40,0.0049,-0.402923344,0.963419635
40,0.00491,-0.80936752,0.800495353
40,0.00492,-0.92882933,0.391978212
40,0.00493,-0.954094452,0.054840059
40,0.00494,-1.08380002,-0.117144559
40,0.00495,-0.918205929,-0.465799846
40,0.00496,-0.90032105,-0.683896536
40,0.00497,-0.52235072,-0.944496614
40,0.00498,-0.121148543,-0.932082551
40,0.00499,0.00791761554,-0.912750076
40,0.005,0.528778971,-0.752231156
40,0.00501,0.684359369,-0.760813139
40,0.00502,0.885560904,-0.522590703
40,0.00503,0.935845949,-0.0845451845
40,0.00504,1.02025696,0.103881372
40,0.00505,0.998982169,0.386869443
40,0.00506,0.750036641,0.8110163
40,0.00507,0.568981526,0.805639815
40,0.00508,0.209915995,0.994710279
40,0.00509,-0.141868754,0.970401623
40,0.0051,-0.344903338,0.972563993
40,0.00511,-0.651028036,0.678511995
40,0.00512,-0.84141244,0.490526555
40,0.00513,-0.896002936,0.298485236
40,0.00514,-0.977418536,-0.249223553
40,0.00515,-0.870385893,-0.38669484
40,0.00516,-0.631102269,-0.630218068
40,0.00517,-0.531486145,-0.872610599
40,0.00518,-0.109403376,-0.904579091
40,0.00519,0.358482563,-1.04349202
40,0.0052,0.499006553,-0.8556966
40,0.00521,0.737854185,-0.766110768
40,0.00522,0.906129973,-0.396509279
40,0.00523,0.932729811,-0.136364497
40,0.00524,1.00885923,0.135190701
40,0.00525,0.83653208,0.513805316
40,0.00526,0.771835593,0.73877365
40,0.00527,0.435048793,0.867873511
40,0.00528,0.209620532,0.885834894
40,0.00529,-0.209286644,1.0713663
40,0.0053,-0.523959641,0.940029061
40,0.00531,-0.723762606,0.737017899
40,0.00532,-0.764581451,0.436444162
40,0.00533,-1.03290801,0.152702296
40,0.00534,-0.987990694,-0.0891547323
40,0.00535,-0.803400967,-0.432354617
40,0.00536,-0.726224215,-0.759969256
40,0.00537,-0.395226948,-0.916698258
40,0.00538,-0.210505149,-0.867639138
40,0.00539,0.123439336,-1.08235168
40,0.0054,0.483715533,-0.849720929
40,0.00541,0.66698385,-0.669779976
40,0.00542,0.736157186,-0.487207095
40,0.00543,0.929581439,-0.190118113
40,0.00544,0.916880929,0.21181882
40,0.00545,0.862199176,0.339724516
40,0.00546,0.707311014,0.630893019
40,0.00547,0.337061459,0.774265371
40,0.00548,0.323354558,1.01532639
40,0.00549,-0.0549531284,0.87351352
40,0.0055,-0.605793739,0.886496891
40,0.00551,-0.736683063,0.686497144
40,0.00552,-0.888020732,0.337150066
40,0.00553,-1.06616919,0.0660196756
40,0.00554,-1.01718922,-0.172843235
40,0.00555,-0.84950434,-0.428064634
40,0.00556,-0.704751956,-0.771487729
40,0.00557,-0.355466664,-0.948700506
40,0.00558,-0.0904118766,-0.981441715
40,0.00559,0.155801553,-0.919786978
40,0.0056,0.482102476,-0.890688241
40,0.00561,0.638754088,-0.704640422
40,0.00562,0.941631236,-0.545880257
40,0.00563,0.974402802,-0.0988918642
40,0.00564,1.02251728,0.201871128
40,0.00565,0.867317179,0.39601252
40,0.00566,0.757037222,0.730076228
40,0.00567,0.522266754,0.887833243
40,0.00568,0.145719338,0.957749791
40,0.00569,-0.158237284,0.923166323
40,0.0057,-0.442478827,0.776215809
40,0.00571,-0.814396534,0.695670261
40,0.00572,-0.80246273,0.374232314
40,0.00573,-1.02652663,0.290415985
40,0.00574,-0.9915178,-0.272941897
40,0.00575,-0.904629401,-0.522158962
40,0.00576,-0.656692768,-0.728074931
40,0.00577,-0.413425697,-0.834252106
40,0.00578,-0.136410445,-1.03053091
40,0.00579,0.0292072168,-0.999359213
40,0.0058,0.36702067,-0.956286481
40,0.00581,0.711998745,-0.749433961
40,0.00582,0.852712789,-0.338559923
40,0.00583,0.980061235,-0.152034031
40,0.00584,0.961129704,0.100512842
40,0.00585,0.900906207,0.447468056
40,0.00586,0.736574764,0.747067507
40,0.00587,0.412084922,0.825018688
40,0.00588,0.185521465,0.980918853
40,0.00589,-0.186274293,0.990841341
40,0.0059,-0.434666992,0.943554282
40,0.00591,-0.808176241,0.745300226
40,0.00592,-0.845832595,0.450361625
40,0.00593,-0.894130954,0.147552949
40,0.00594,-0.996284548,-0.142826154
40,0.00595,-0.906265098,-0.489679371
40,0.00596,-0.789665651,-0.868017777
40,0.00597,-0.402996463,-1.09747318
40,0.00598,-0.318164196,-1.13186914
40,0.00599,0.140705214,-0.831385046
40,0.006,0.407575556,-0.834275325
40,0.00601,0.709671999,-0.694024128
40,0.00602,0.939451684,-0.428802597
40,0.00603,1.0028586,-0.267308351
40,0.00604,1.00575273,0.130407007
40,0.00605,1.02517751,0.307030518
40,0.00606,0.799167917,0.653531356
40,0.00607,0.62046232,0.894767773
40,0.00608,0.14556894,0.947703478
40,0.00609,-0.0368339776,0.925389597
40,0.0061,-0.385404598,1.02498285
40,0.00611,-0.758074534,0.643939426
40,0.00612,-0.884826229,0.442805132
40,0.00613,-0.913712776,0.209962205
40,0.00614,-0.973063522,-0.127220086
40,0.00615,-0.890997867,-0.306424091
40,0.00616,-0.795676964,-0.830614826
40,0.00617,-0.402484082,-0.882769341
40,0.00618,-0.0903501408,-1.01244284
40,0.00619,0.0612724666,-1.02489805
40,0.0062,0.6486408,-0.923509146
40,0.00621,0.616532932,-0.726813092
40,0.00622,0.910073848,-0.355111429
40,0.00623,0.989356244,-0.213380883
40,0.00624,0.954082594,0.231434231
40,0.00625,0.897917688,0.459869086
40,0.00626,0.672497311,0.793736417
40,0.00627,0.616388561,0.856482935
40,0.00628,0.29275956,0.997723045
40,0.00629,-0.165118757,0.983489663
40,0.0063,-0.453441025,0.961650892
40,0.00631,-0.726722183,0.597028898
40,0.00632,-0.868415978,0.504359859
40,0.00633,-1.0258248,0.0405908735
40,0.00634,-0.938089826,-0.0491247183
40,0.00635,-0.948184429,-0.363480076
40,0.00636,-0.639837117,-0.731195027
40,0.00637,-0.387660953,-0.851899768
40,0.00638,-0.216058542,-1.00022361
40,0.00639,0.147044973,-0.930690058
40,0.0064,0.433950785,-0.885268744
40,0.00641,0.657317138,-0.683434649
40,0.00642,0.787123099,-0.386357547
40,0.00643,0.912979225,-0.266703081
40,0.00644,1.00488784,0.113325135
40,0.00645,0.948940727,0.408617271
40,0.00646,0.718285137,0.631819888
40,0.00647,0.428359527,0.754899513
40,0.00648,0.270222995,1.00798931
40,0.00649,-0.0522564361,0.976245882
40,0.0065,-0.442016997,0.760129699
40,0.00651,-0.869245194,0.831834684
40,0.00652,-1.03020465,0.429855352
40,0.00653,-0.952530394,0.121689205
40,0.00654,-0.970591906,-0.0519601073
40,0.00655,-0.784463663,-0.308039818
40,0.00656,-0.659000333,-0.858984815
40,0.00657,-0.432542491,-0.77946067
40,0.00658,-0.294713282,-0.945365778
40,0.00659,0.18915257,-0.87576978
40,0.0066,0.373383459,-0.89157641
40,0.00661,0.692783576,-0.75798007
40,0.00662,1.01785331,-0.415120073
40,0.00663,0.981900214,-0.149075759
40,0.00664,1.01789584,0.129137144
40,0.00665,0.74229168,0.442687926
40,0.00666,0.686306834,0.798577345
40,0.00667,0.504162201,0.97931539
40,0.00668,0.104444867,0.957727686
40,0.00669,-0.0376652374,0.993386163
40,0.0067,-0.337220125,0.97460209
40,0.00671,-0.697791815,0.72372404
40,0.00672,-0.843890141,0.618022264
40,0.00673,-1.04817336,0.112320092
40,0.00674,-0.967798688,-0.0653313861
40,0.00675,-0.936248171,-0.287460644
40,0.00676,-0.550793494,-0.716863666
40,0.00677,-0.377069811,-1.02131713
40,0.00678,-0.224167246,-1.01551134
40,0.00679,0.179749626,-0.99848696
40,0.0068,0.395233624,-0.858426779
40,0.00681,0.614130012,-0.653689946
40,0.00682,0.971305398,-0.411100186
40,0.00683,1.01739335,-0.184808127
40,0.00684,1.01460548,0.231375122
40,0.00685,0.942121948,0.405106832
40,0.00686,0.654699463,0.725533301
40,0.00687,0.591443407,0.932689698
40,0.00688,0.1808971,0.973602711
40,0.00689,-0.199777891,0.996065099
40,0.0069,-0.473214113,0.961165006
40,0.00691,-0.664883066,0.643280058
40,0.00692,-0.886908335,0.329770734
40,0.00693,-0.955041175,0.110035385
40,0.00694,-1.07976019,-0.214139824
40,0.00695,-0.778889561,-0.406708689
40,0.00696,-0.5416291,-0.706345606
40,0.00697,-0.50879034,-0.792435769
40,0.00698,-0.200012838,-0.96680308
40,0.00699,0.00100123084,-1.06459143
40,0.007,0.492676471,-0.832296841
40,0.00701,0.78216469,-0.739645045
40,0.00702,0.837182516,-0.449307368
40,0.00703,0.912339802,-0.210642146
40,0.00704,1.11382833,0.190377962
40,0.00705,0.914218701,0.39260926
40,0.00706,0.843955553,0.627900272
40,0.00707,0.525542367,0.790185423
40,0.00708,0.0403314253,1.01993826
40,0.00709,-0.1349817,1.07565482
40,0.0071,-0.44880252,1.00936412
40,0.00711,-0.641761911,0.730023733
40,0.00712,-0.874688138,0.344591506
40,0.00713,-1.02564538,0.193440015
40,0.00714,-0.942689186,-0.213495426
40,0.00715,-0.842314992,-0.490602604
40,0.00716,-0.709514492,-0.731944745
40,0.00717,-0.340300719,-1.02896024
40,0.00718,-0.306962953,-0.934448399
40,0.00719,0.134541606,-0.958183878
40,0.0072,0.433241564,-0.852949373
40,0.00721,0.789923898,-0.73771029
40,0.00722,0.832513341,-0.506673726
40,0.00723,1.02734175,-0.189264797
40,0.00724,1.01905328,0.155584453
40,0.00725,0.939912028,0.44918813
40,0.00726,0.636619049,0.745476764
40,0.00727,0.471029981,0.967502002
40,0.00728,0.18748512,0.838449492
40,0.00729,-0.199225978,1.06732269
40,0.0073,-0.383539912,0.722228205
40,0.00731,-0.56567135,0.75373235
40,0.00732,-0.718913865,0.416983813
40,0.00733,-0.983727569,0.0322959973
40,0.00734,-0.990511637,-0.11757293
40,0.00735,-0.869749849,-0.553986709
40,0.00736,-0.67136286,-0.683716984
40,0.00737,-0.470662257,-0.972236886
40,0.00738,-0.100648962,-0.844623758
40,0.00739,0.240179457,-0.940524334
40,0.0074,0.334499322,-0.730428658
40,0.00741,0.766877079,-0.663493112
40,0.00742,1.00564318,-0.421087362
40,0.00743,0.925473141,-0.169332573
40,0.00744,0.961354352,0.210792976
40,0.00745,0.989193937,0.437883486
40,0.00746,0.680183367,0.72406952
40,0.00747,0.442270947,0.908588345
40,0.00748,0.115325791,1.0999225
40,0.00749,-0.131589723,1.06966048
40,0.0075,-0.421289731,0.961021258
40,0.00751,-0.7632075,0.854340974
40,0.00752,-0.879451021,0.392916661
40,0.00753,-1.02791268,0.131978057
40,0.00754,-1.02605344,-0.159883197
40,0.00755,-0.833036532,-0.332744875
40,0.00756,-0.90072462,-0.616869681
40,0.00757,-0.5080853,-0.849381174
40,0.00758,-0.172761612,-1.04077244
40,0.00759,0.140422495,-0.995327364
40,0.0076,0.4288864,-0.957921996
40,0.00761,0.646917767,-0.727534199
40,0.00762,0.781247517,-0.432248219
40,0.00763,1.09648939,-0.133194444
40,0.00764,0.926949084,0.0628618404
40,0.00765,1.06630272,0.398982175
40,0.00766,0.732199851,0.680468099
40,0.00767,0.442678516,0.82328956
40,0.00768,0.199461467,1.11165948
40,0.00769,-0.131791035,0.982711032
40,0.0077,-0.322823806,0.868674075
40,0.00771,-0.648004216,0.698101213
40,0.00772,-1.03730005,0.446276092
40,0.00773,-0.91747555,0.173831708
40,0.00774,-0.86445812,-0.240192701
40,0.00775,-0.915546873,-0.42020767
40,0.00776,-0.719141571,-0.67984118
40,0.00777,-0.460650348,-0.824759115
40,0.00778,0.0110844996,-1.11827934
40,0.00779,0.204198038,-1.03091014
40,0.0078,0.610815392,-1.02533874
40,0.00781,0.78148065,-0.705249581
40,0.00782,0.809988218,-0.349822992
40,0.00783,0.991794178,-0.161930552
40,0.00784,1.05724219,0.199559777
40,0.00785,0.919988099,0.448525909
40,0.00786,0.730487546,0.604272595
40,0.00787,0.448424242,0.824502593
40,0.00788,-0.0279528492,0.979437455
40,0.00789,-0.140311336,1.00927302
40,0.0079,-0.30761114,0.709210906
40,0.00791,-0.676427088,0.673453538
40,0.00792,-0.923904731,0.476765964
40,0.00793,-1.04095743,0.154248813
40,0.00794,-1.02637783,-0.280293742
40,0.00795,-0.964716171,-0.408315735
40,0.00796,-0.69356831,-0.611342063
40,0.00797,-0.504300817,-0.891509726
40,0.00798,-0.217512287,-1.1662479
40,0.00799,0.148887742,-0.979630625
40,0.008,0.406660642,-0.890914677
40,0.00801,0.606276034,-0.716632396
40,0.00802,0.898060497,-0.532416811
40,0.00803,1.16220007,-0.096914899
40,0.00804,0.982996872,0.0553112271
40,0.00805,0.897852245,0.428838619
40,0.00806,0.605502358,0.757176668
40,0.00807,0.522525782,0.854329864
40,0.00808,0.144872782,1.09788274
40,0.00809,-0.242809459,1.00497762
40,0.0081,-0.351213264,0.780416683
40,0.00811,-0.662032255,0.802261073
40,0.00812,-0.881618344,0.406967774
40,0.00813,-1.06957924,0.0999232898
40,0.00814,-1.02623815,-0.182353545
40,0.00815,-0.946109493,-0.507222099
40,0.00816,-0.663091477,-0.592769002
40,0.00817,-0.58896102,-0.866080971
40,0.00818,-0.233246488,-0.982711954
40,0.00819,0.133871694,-1.11602224
40,0.0082,0.572076847,-1.00796166
40,0.00821,0.746858454,-0.875805634
