condition,t_s,p1_I,p1_Q,p2_I,p2_Q,p3_I,p3_Q,wide_I,wide_Q
coherent_short,0.0162,-0.697301746,-0.72108752,-0.489491931,-0.748440794,-0.374822645,-0.801955509,-0.0582508642,0.0629643822
coherent_short,0.01621,-0.338921194,-0.980721744,-0.266747366,-0.816505454,-0.402885108,-0.773378759,-0.108231419,0.0375819189
coherent_short,0.01622,-0.120679879,-0.909321271,-0.115108894,-0.90879482,-0.218975511,-0.824060832,-0.0694939019,-0.0560462133
coherent_short,0.01623,0.327807819,-0.902473701,0.360653646,-0.994700816,0.324534463,-0.951457627,-0.0505098925,0.128554922
coherent_short,0.01624,0.502368681,-0.805373065,0.692859376,-0.84928919,0.659404554,-0.817865825,0.127795968,-0.142484897
coherent_short,0.01625,0.782103904,-0.638071507,0.763385367,-0.565878167,0.702532544,-0.614432953,0.00260465372,-0.067556778
coherent_short,0.01626,0.913747248,-0.502647838,0.873508002,-0.385221846,0.961993568,-0.364407588,0.0193252196,-0.0214151335
coherent_short,0.01627,0.993372802,-0.163721068,1.06392096,-0.0398456382,1.06888396,-0.0649090687,0.129795984,-0.137104974
coherent_short,0.01628,0.905483747,0.359335403,0.907634704,0.176260105,0.81859385,0.26200025,0.158730485,-0.0729214409
coherent_short,0.01629,0.803305735,0.586063847,0.764194282,0.516929373,0.953290164,0.516324697,0.0547184185,0.0508341946
coherent_short,0.0163,0.604282987,1.01612568,0.564102545,0.853076847,0.807310765,0.788290888,0.0496353943,0.00121060275
coherent_short,0.01631,0.265446603,0.95549133,0.352217741,1.03786908,0.412283152,0.975478676,0.0682111443,0.183889147
coherent_short,0.01632,-0.0329713602,0.981162669,0.0445137294,1.04205265,0.0447765863,0.803914782,0.0185719134,0.0905505771
coherent_short,0.01633,-0.103178044,0.950951972,-0.337803339,1.03513178,-0.319410532,1.01376978,0.0796891927,-0.0119378298
coherent_short,0.01634,-0.635868043,0.882826978,-0.526160127,0.612628005,-0.566034589,0.940024705,-0.0242318068,0.0100068499
coherent_short,0.01635,-0.73319068,0.443812334,-0.765554815,0.509900863,-0.780299331,0.681922369,-0.11414808,-0.0230297639
coherent_short,0.01636,-0.851168013,0.442403418,-0.982538085,0.374493854,-1.01005933,0.252137755,-0.119215017,0.0423683643
coherent_short,0.01637,-0.968589931,0.0605320626,-1.11031341,0.107429255,-1.03841109,-0.295794345,0.21536759,0.0147810758
coherent_short,0.01638,-0.888720916,-0.336908008,-0.947591903,-0.302157628,-1.05866723,-0.400028543,0.224433341,0.0860631464
coherent_short,0.01639,-0.77685425,-0.595931708,-0.928374999,-0.661757048,-1.00532911,-0.590730383,0.0300896509,0.11357793
coherent_short,0.0164,-0.537583757,-0.836525952,-0.577971103,-1.00644707,-0.781837137,-0.514009636,-0.0830354923,-0.0375224563
coherent_short,0.01641,-0.333428781,-0.776564215,-0.463039002,-0.985837113,-0.288442449,-0.922658507,-0.0367851905,0.0413523718
coherent_short,0.01642,-0.147888457,-0.964021461,0.203671357,-1.06626277,-0.0341154254,-1.05430337,-0.000954303001,0.0386108157
coherent_short,0.01643,0.272564114,-0.909091238,0.243500462,-0.942543123,0.501135928,-0.958906746,0.0800314512,-0.0549689221
coherent_short,0.01644,0.552623678,-0.657982805,0.594558157,-0.693984189,0.671027432,-0.724181084,-0.184691417,-0.0571451215
coherent_short,0.01645,0.936071377,-0.803677729,0.852263413,-0.597200823,0.825025335,-0.462894244,0.0521519163,-0.108744891
coherent_short,0.01646,0.764159364,-0.308661403,0.98802917,-0.436193643,0.855536588,-0.21054988,-0.099569154,-0.0514486276
coherent_short,0.01647,0.625433462,-0.136419826,1.03564552,-0.00939844197,0.902101681,-0.0987510966,-0.18255963,0.186616203
coherent_short,0.01648,0.907422534,0.320470495,0.926588771,0.30570271,0.806209072,0.195471534,-0.0401343258,-0.00503510755
coherent_short,0.01649,1.12811903,0.611226978,0.7299693,0.649543919,0.94394957,0.642690539,0.185517788,0.0478309869
coherent_short,0.0165,0.701938542,0.874155803,0.856394525,0.842730507,0.548447831,0.706198995,-0.130516775,0.120044575
coherent_short,0.01651,0.263341278,0.963645895,0.258190926,0.86335804,0.234785542,0.834895662,0.0597729383,-0.0612886515
coherent_short,0.01652,-0.116735676,0.973210861,0.187742407,1.12241191,-0.148943944,1.06321811,-0.0560428293,0.106870665
coherent_short,0.01653,-0.474345732,1.03317966,-0.380170547,1.15815184,-0.289909383,0.778953732,0.103392009,0.00582117831
coherent_short,0.01654,-0.397629864,0.975049525,-0.480059051,0.957121736,-0.514829458,0.808146061,-0.0249014581,0.135960469
coherent_short,0.01655,-0.767472195,0.64011685,-0.813030199,0.739734284,-0.85934699,0.45691684,-0.0152098388,0.0904279954
coherent_short,0.01656,-1.14504031,0.381718781,-0.837102427,0.599450231,-0.846008297,0.407301952,0.0249040302,0.0797863086
coherent_short,0.01657,-0.96894486,0.0039553253,-0.88334532,0.0333000742,-0.902021009,-0.0661344943,-0.052949543,-0.0673982004
coherent_short,0.01658,-0.845288637,-0.249760957,-1.08202614,-0.312804173,-0.903158417,-0.309056639,-0.0520975205,0.00839290963
coherent_short,0.01659,-1.14066428,-0.325213013,-0.819004702,-0.509512754,-0.850882442,-0.579514023,0.0147450981,-0.126527746
coherent_short,0.0166,-0.715188075,-0.81385767,-0.562803771,-0.782271316,-0.509915368,-0.618213988,-0.10812755,-0.00564148047
coherent_short,0.01661,-0.484311153,-0.947555913,-0.389147576,-0.820604551,-0.408877008,-1.08407662,0.0330728137,-0.0564011264
coherent_short,0.01662,-0.00350968992,-1.06958545,-0.0910452788,-0.97914353,0.0933868178,-0.895448268,0.0467184047,0.073044978
coherent_short,0.01663,0.206076085,-0.940687906,0.350729417,-0.870424394,0.163812117,-0.98312469,0.00949827393,0.0681816052
coherent_short,0.01664,0.501569503,-0.905519653,0.60936734,-0.764391153,0.505893258,-0.862196104,-0.0746373956,-0.0430151843
coherent_short,0.01665,0.681717391,-0.649645882,0.812459911,-0.8282926,0.854424314,-0.582778436,-0.0361315656,-0.015025097
coherent_short,0.01666,1.04567736,-0.33818392,0.982994345,-0.621085036,1.0128781,-0.44636082,-0.151167219,-0.179328458
coherent_short,0.01667,1.03297711,-0.0311004212,1.00262504,-0.0624449631,0.802818906,-0.0815330476,-0.0742182508,-0.0517455855
coherent_short,0.01668,0.933046353,0.206035482,0.904489715,0.241031002,0.833671539,0.227770131,0.0170378024,-0.00087350973
coherent_short,0.01669,0.896091955,0.467484614,1.02437551,0.624467616,0.961030588,0.52319312,0.0685548399,-0.002765713
coherent_short,0.0167,0.696795453,0.942563074,0.511858845,0.883476089,0.643701837,0.713155698,0.158503637,0.0684711936
coherent_short,0.01671,0.527315339,1.01930621,0.417040342,0.833586155,0.393175469,0.811694257,-0.157800827,0.0238193097
coherent_short,0.01672,0.0119750226,1.02758991,-0.0444715892,1.00105585,0.116303152,0.947091688,0.149181761,-0.0975417386
coherent_short,0.01673,-0.440621209,0.871282477,-0.199701208,0.997307595,-0.44609056,1.05315642,0.00753425283,0.0394425213
coherent_short,0.01674,-0.648139681,0.801121128,-0.591349965,0.959075342,-0.545156857,1.01181525,-0.00137080613,-0.0213673628
coherent_short,0.01675,-0.766745814,0.718734135,-0.905911457,0.5482937,-0.73011972,0.41681656,0.0124299309,0.107555409
coherent_short,0.01676,-0.947923395,0.334716044,-1.07971581,0.35879456,-0.870564246,0.373185179,0.0520070019,-0.0443544979
coherent_short,0.01677,-1.01868428,0.0743030531,-0.964605709,0.335984762,-1.00226067,0.12324261,0.0915684652,-0.0774519062
coherent_short,0.01678,-0.92414425,-0.282034025,-0.934144937,-0.151757191,-1.17826563,-0.199874871,-0.0720753231,0.13108158
coherent_short,0.01679,-0.981894592,-0.601101446,-0.872374679,-0.526738645,-0.92280936,-0.601873438,-0.149688444,-0.0394514683
coherent_short,0.0168,-0.57083898,-0.794612376,-0.588037058,-0.882823655,-0.75836703,-0.748035359,0.0485750993,0.0593350117
coherent_short,0.01681,-0.533203539,-0.934613263,-0.361622627,-0.865936818,-0.356400026,-1.03441503,0.103378867,-0.016237464
coherent_short,0.01682,0.0253854006,-1.05625789,-0.106310208,-0.994089248,0.116090011,-1.00548414,-0.0461591762,-0.0128552914
coherent_short,0.01683,0.321742595,-0.982585977,0.293807198,-0.983837165,0.385032338,-1.0293985,-0.231982795,-0.00316906776
coherent_short,0.01684,0.46364088,-0.751524939,0.628882307,-0.982189246,0.603455105,-0.794575768,-0.0344200232,0.0538177518
coherent_short,0.01685,0.780890211,-0.633276539,0.946547872,-0.554639852,0.691903215,-0.70152148,-0.128266801,0.077847932
coherent_short,0.01686,1.05426319,-0.386120284,1.07664762,-0.265529847,0.899009792,-0.292540665,0.0494709388,0.0498036676
coherent_short,0.01687,0.925910085,0.0580505563,1.07228488,-0.122047871,0.986204738,-0.0618812525,0.0327099819,0.0471379509
coherent_short,0.01688,1.01211604,0.285624858,1.12272692,0.551498448,0.93520599,0.249236347,0.142675321,0.0247464914
coherent_short,0.01689,1.11248677,0.523847206,0.851799229,0.503103844,0.903193587,0.457859654,0.0822536015,0.0638911834
coherent_short,0.0169,0.777357423,0.719823502,0.476705292,0.725875323,0.540199706,0.887186927,-0.141176037,-0.132883109
coherent_short,0.01691,0.293338096,1.10151107,0.375295214,0.966525429,0.281581873,0.829908456,0.0967178263,0.085418641
coherent_short,0.01692,0.074296355,0.957549825,0.161765226,1.07368198,0.0882736273,1.00495136,-0.0377689259,0.0737066888
coherent_short,0.01693,-0.224295347,1.00576806,-0.164619226,1.03358807,-0.314233949,0.89861912,0.239071976,0.00267868067
coherent_short,0.01694,-0.443079991,0.972999619,-0.516340148,0.92158844,-0.508211791,0.798669401,0.0826799025,0.18033886
coherent_short,0.01695,-0.877093352,0.524589171,-0.644218283,0.669507671,-0.88045725,0.559203437,-0.101023081,0.0685469896
coherent_short,0.01696,-0.98111281,0.375148363,-0.945042708,0.362112688,-1.10908275,0.405791241,0.00454525281,-0.0108750334
coherent_short,0.01697,-0.956170809,0.254118934,-0.948078478,0.232334778,-0.955474693,0.0742708907,-0.00310785349,-0.191588154
coherent_short,0.01698,-0.937858845,-0.269798013,-0.942823071,-0.247283821,-1.01903267,-0.244645015,-0.0512896246,-0.0348882496
coherent_short,0.01699,-0.762760671,-0.561134803,-0.783234351,-0.554365264,-0.811580638,-0.392311279,0.220580939,-0.0409105289
coherent_short,0.017,-0.716237291,-0.723617236,-0.852337047,-0.733289536,-0.685420196,-0.76368547,0.109547409,-0.0346173846
coherent_short,0.01701,-0.54014479,-0.702473475,-0.520462502,-0.940039687,-0.192440781,-1.15601834,0.00479161362,0.16448094
coherent_short,0.01702,0.0800500338,-0.9681318,-0.116339741,-1.21926831,-0.341182914,-1.08418501,-0.0733613367,-0.00229266693
coherent_short,0.01703,0.204130711,-0.82892113,0.489417383,-0.942560228,0.159184914,-0.893655276,0.0788877135,0.118991974
coherent_short,0.01704,0.518239422,-0.856443108,0.382667776,-0.770089255,0.624133246,-0.988061021,0.0240809344,-0.200144661
coherent_short,0.01705,0.861148038,-0.717780762,0.990178951,-0.474795902,0.877532961,-0.453009797,-0.111597711,0.217019397
coherent_short,0.01706,0.856672874,-0.214760263,0.888038728,-0.243220979,1.00760572,-0.595405269,-0.0711792906,0.0951637193
coherent_short,0.01707,0.851111346,-0.165682119,0.769159325,-0.0614103812,0.989092981,0.0591791371,-0.00508150847,0.0892730565
coherent_short,0.01708,0.938839801,0.316675358,1.20368717,0.226981714,1.02108967,0.304288827,0.00347310802,-0.00731458063
coherent_short,0.01709,0.911856487,0.62013425,0.871248294,0.403890174,0.743807399,0.583148462,-0.0566144672,0.0845358801
coherent_short,0.0171,0.659957278,0.714087753,0.557086014,0.74473536,0.66919407,1.01838522,0.00646198715,-0.0128978203
coherent_short,0.01711,0.468128507,1.1770705,0.295907799,0.961397241,0.402960714,0.797787369,0.120150424,-0.00269923637
coherent_short,0.01712,0.212384059,0.765518784,-0.0343699971,0.875735489,0.0587861111,0.900341894,-0.0771233853,-0.133862672
coherent_short,0.01713,-0.216516134,1.04196139,-0.253482024,1.19789812,-0.0623747774,0.985456728,0.0186404671,-0.10721643
coherent_short,0.01714,-0.585374267,0.748583276,-0.653100191,0.992467316,-0.446554593,0.728738471,-0.0492336504,-0.0682267355
coherent_short,0.01715,-0.850629892,0.503050832,-0.806735726,0.579035235,-0.8763065,0.527204428,-0.058879102,0.108988793
coherent_short,0.01716,-0.843823164,0.251440785,-0.864619067,0.304564113,-1.00113059,0.390272901,0.0292597539,0.053296957
coherent_short,0.01717,-1.02298181,-0.000152675836,-1.26032055,-0.207035275,-1.07406826,-0.0799288684,-0.122446271,0.0571935746
coherent_short,0.01718,-1.20203651,-0.189389722,-0.793097029,-0.227574648,-0.794202729,-0.107515757,0.134597968,0.0242248381
coherent_short,0.01719,-0.807170397,-0.591236549,-1.11060808,-0.469266017,-0.866365024,-0.500233057,0.0699031495,-0.164795284
coherent_short,0.0172,-0.694787923,-0.780434463,-0.528103302,-0.637201174,-0.81035315,-0.742513,0.023421477,0.123795453
coherent_short,0.01721,-0.379300487,-0.958600875,-0.374100283,-1.06234698,-0.408272364,-0.958870909,0.0989748088,-0.121432068
coherent_short,0.01722,-0.09235475,-1.0570208,0.00361143805,-0.999886805,-0.103065103,-0.837892293,0.0593796309,-0.073590084
coherent_short,0.01723,0.323400993,-0.841263015,0.353010509,-0.990193265,0.240095477,-0.953802052,-0.0144245794,-0.06458865
coherent_short,0.01724,0.47639099,-0.776772487,0.500559216,-0.656119212,0.30553053,-0.857692743,0.0890582911,0.105589971
coherent_short,0.01725,0.623028165,-0.669440424,0.946839744,-0.646106188,0.698407901,-0.687907009,0.0109407721,0.117649787
coherent_short,0.01726,1.06790271,-0.421579223,0.986631531,-0.312835227,1.00162687,-0.111551674,-0.115915614,-0.177405516
coherent_short,0.01727,1.1905882,-0.14673723,1.01050183,0.0564937026,0.978635528,-0.173248545,0.15134397,-0.145418085
coherent_short,0.01728,1.04007639,0.207481301,0.841362044,0.342823988,0.934573544,0.254738843,0.0503204299,-0.0295876542
coherent_short,0.01729,0.806019206,0.466982805,0.67401264,0.535830202,0.748175409,0.573997502,0.0511057551,-0.0588043491
coherent_short,0.0173,0.486760701,0.766659143,0.774492204,0.711257487,0.62082166,0.821734865,0.0524957551,-0.166920204
coherent_short,0.01731,0.273793533,0.946292626,0.391086254,0.963290797,0.243319534,0.747340615,-0.226416123,-0.176856611
coherent_short,0.01732,0.449609553,0.965780543,-0.160925855,1.0794743,-0.0329895727,1.0834083,0.0248137594,-0.332984204
coherent_short,0.01733,-0.217253463,1.08402638,-0.315691262,0.975376781,-0.194937056,0.999466881,-0.0433160135,-0.00800925829
coherent_short,0.01734,-0.56367114,0.711354541,-0.514213693,0.862204617,-0.661232189,0.798960316,-0.134579591,0.0105565458
coherent_short,0.01735,-0.810347296,0.667177764,-0.674698465,0.766914894,-0.930935271,0.505383898,0.0840511169,-0.0105499689
coherent_short,0.01736,-0.923760565,0.254037195,-0.985636982,0.256335907,-0.768054569,0.260371355,0.2700347,-0.0669279652
coherent_short,0.01737,-1.11367978,-0.00280807706,-0.968909759,0.190038986,-0.983355899,0.0434566316,-0.0727812143,0.0370548791
coherent_short,0.01738,-0.953038491,-0.42633794,-0.90613689,-0.617532607,-0.791912549,-0.41567054,0.140367741,-0.0213356265
coherent_short,0.01739,-0.830861882,-0.494286602,-0.90340813,-0.406393729,-0.839263875,-0.534804171,-0.318266756,-0.0265350801
coherent_short,0.0174,-0.515991817,-0.955693746,-0.626000813,-0.921379136,-0.529283318,-0.779636468,-0.142384217,0.0700308942
coherent_short,0.01741,-0.365373046,-0.993755316,-0.457916195,-0.95420423,-0.34894723,-0.960200028,-0.0720508627,-0.0389065348
coherent_short,0.01742,-0.0538375085,-0.939115226,-0.0660730826,-1.02567844,0.0993801021,-1.09353842,0.052871747,-0.00632115822
coherent_short,0.01743,0.154648779,-0.847543837,0.26154086,-0.817278585,0.180139562,-1.00307907,0.173623369,-0.0213071535
coherent_short,0.01744,0.613030857,-0.787461758,0.541354358,-0.692434526,0.476729483,-1.04132144,-0.0697449291,0.118741268
coherent_short,0.01745,0.799325274,-0.655095627,0.793876019,-0.612785051,0.78985439,-0.349455531,-0.00318949382,-0.0555694045
coherent_short,0.01746,1.10448499,-0.404044472,0.964058107,-0.324767114,0.890905719,-0.304674144,0.0531575824,0.00526974975
coherent_short,0.01747,0.932643451,-0.0482533545,1.10301012,0.200333565,0.922855559,0.085195245,-0.177178672,0.0675612524
coherent_short,0.01748,0.958195414,0.185663755,0.851867725,0.247056152,0.956691639,0.18229872,-0.0582886868,-0.0614234913
coherent_short,0.01749,0.73620513,0.513505211,0.802835187,0.48039436,0.917605124,0.48866467,-0.0512479811,0.0161894969
coherent_short,0.0175,0.656979157,0.915072373,0.662708075,0.841724002,0.628600802,0.809950685,-0.14799961,0.0355658342
coherent_short,0.01751,0.437287528,0.906305206,0.351479789,0.712789322,0.367466163,1.01918326,0.111144059,-0.0249779096
coherent_short,0.01752,0.0172423283,1.05487534,0.299592337,1.0865282,0.199033424,1.02547374,0.0246790667,0.0375784268
coherent_short,0.01753,-0.465582331,1.08667833,-0.0578156191,0.808611642,-0.24952975,0.932800313,-0.00792712889,-0.0583893648
coherent_short,0.01754,-0.427125984,0.807321944,-0.762779981,0.90807248,-0.44279056,0.804847666,0.128286569,-0.188135257
coherent_short,0.01755,-0.764704164,0.752312139,-0.624731202,0.708359984,-0.913370761,0.595067146,-0.0267375383,0.00374147137
coherent_short,0.01756,-0.964312456,0.488103618,-0.94723264,0.148622649,-0.769514261,0.371182449,-0.0113256973,0.195431913
coherent_short,0.01757,-0.925845279,0.250382658,-1.05172179,0.018822771,-1.11494139,0.175238554,0.0914031289,-0.121982124
coherent_short,0.01758,-0.982216874,-0.156538522,-0.996383014,-0.175047665,-0.84386619,-0.187721116,-0.092450747,0.09601862
coherent_short,0.01759,-0.880322738,-0.564069217,-0.784803954,-0.567833076,-0.85480403,-0.772180159,-0.111980001,0.187704401
coherent_short,0.0176,-0.771358654,-0.84557587,-0.538981711,-0.807803572,-0.697021434,-0.87883386,0.116250014,0.0484064095
coherent_short,0.01761,-0.308634355,-0.830319688,-0.304890748,-0.990707263,-0.449418213,-1.04635335,0.0362980581,-0.0318229675
coherent_short,0.01762,-0.160623956,-1.04418412,-0.102494949,-0.913768649,-0.0910845262,-1.03796609,-0.117652039,0.0237977699
coherent_short,0.01763,0.308877793,-0.975787014,0.243578535,-1.03732868,0.185652107,-1.08246982,0.00905152264,-0.0642230129
coherent_short,0.01764,0.512910808,-0.862267606,0.421605069,-0.789343043,0.491284444,-0.847965639,-0.0875181111,-0.00653906992
coherent_short,0.01765,0.837687599,-0.714274843,0.789913281,-0.621284082,0.836901402,-0.527278009,-0.183144942,-0.0343541643
coherent_short,0.01766,0.749081138,-0.34953539,0.992917328,-0.248864422,0.865682948,-0.419761605,0.044081771,-0.127680985
coherent_short,0.01767,1.10776306,-0.0286304784,0.957979573,-0.0154058192,1.03895286,0.0442060613,0.0125555914,0.0283176438
coherent_short,0.01768,1.19529079,0.122407172,0.894303305,0.347664885,0.972549922,0.15314143,-0.0737152039,-0.0987738835
coherent_short,0.01769,0.645514691,0.48921875,0.659453458,0.710504854,0.816418313,0.448673556,0.00912745534,0.111593328
