t_s,z_i_v,z_q_v,shunt_v
1.264282e+00,-1.896357e-02,4.434692e-02,-3.794181e-03
1.264404e+00,-2.638415e-02,3.076117e-02,-4.632352e-03
1.264526e+00,-1.040915e-02,3.982603e-02,-3.172717e-05
1.264648e+00,-2.511328e-02,3.971619e-02,5.184050e-04
1.264771e+00,-2.007480e-02,3.007717e-02,4.577022e-04
1.264893e+00,-1.416793e-02,3.596835e-02,-1.023019e-03
1.265015e+00,-2.511034e-02,3.473856e-02,-1.014464e-03
1.265137e+00,-2.192773e-02,3.152248e-02,-1.370097e-03
1.265259e+00,-2.369800e-02,3.812076e-02,-8.581711e-04
1.265381e+00,-2.024841e-02,4.068633e-02,-1.527302e-03
1.265503e+00,-2.839159e-02,3.911982e-02,2.026088e-03
1.265625e+00,-2.516786e-02,3.424495e-02,9.480868e-04
1.265747e+00,-2.668587e-02,2.890700e-02,3.693812e-03
1.265869e+00,-2.517989e-02,2.904606e-02,3.434167e-03
1.265991e+00,-2.037010e-02,3.413746e-02,-1.660764e-03
1.266113e+00,-1.841372e-02,3.096654e-02,-1.480666e-03
1.266235e+00,-2.187178e-02,3.238409e-02,-4.776437e-03
1.266357e+00,-2.550240e-02,2.693920e-02,6.185879e-04
1.266479e+00,-2.391124e-02,3.156336e-02,-3.202021e-03
1.266602e+00,-2.080198e-02,3.015108e-02,-6.144463e-04
1.266724e+00,-1.923938e-02,3.822261e-02,1.086857e-03
1.266846e+00,-1.791808e-02,2.827582e-02,-6.527728e-04
1.266968e+00,-3.371312e-02,3.268844e-02,-3.969495e-03
1.267090e+00,-2.499504e-02,3.868375e-02,6.394432e-04
1.267212e+00,-2.669637e-02,3.094700e-02,1.320006e-03
1.267334e+00,-2.149677e-02,3.028324e-02,1.480848e-03
1.267456e+00,-2.558571e-02,3.585318e-02,-2.902831e-03
1.267578e+00,-3.450771e-02,4.342826e-02,-1.973910e-03
1.267700e+00,-3.236347e-02,3.321506e-02,9.180275e-04
1.267822e+00,-3.246347e-02,3.209038e-02,-2.233467e-03
1.267944e+00,-2.460383e-02,3.191665e-02,-1.101227e-03
1.268066e+00,-2.444880e-02,3.684689e-02,1.799434e-03
1.268188e+00,-2.671349e-02,2.714059e-02,-4.851469e-04
1.268311e+00,-2.221230e-02,3.883218e-02,3.370741e-03
1.268433e+00,-2.998581e-02,2.907878e-02,8.744303e-04
1.268555e+00,-2.887647e-02,3.100876e-02,4.188830e-03
1.268677e+00,-2.939458e-02,2.766698e-02,-2.303271e-04
1.268799e+00,-3.137741e-02,3.554818e-02,1.404416e-03
1.268921e+00,-3.122716e-02,2.956946e-02,2.889900e-03
1.269043e+00,-2.975861e-02,2.534760e-02,2.265611e-03
1.269165e+00,-2.698793e-02,2.397750e-02,2.636341e-03
1.269287e+00,-2.859041e-02,2.709932e-02,-1.278663e-03
1.269409e+00,-3.286233e-02,2.180918e-02,6.917220e-04
1.269531e+00,-3.653368e-02,2.737461e-02,-5.980427e-04
1.269653e+00,-3.286629e-02,2.997557e-02,3.443274e-04
1.269775e+00,-2.810449e-02,2.158458e-02,-2.962891e-03
1.269897e+00,-3.336404e-02,2.466286e-02,3.579587e-03
1.270020e+00,-2.527452e-02,1.926469e-02,-3.475141e-04
1.270142e+00,-2.413670e-02,3.254557e-02,5.420472e-04
1.270264e+00,-3.556191e-02,2.905455e-02,1.517320e-03
1.270386e+00,-2.699559e-02,2.292809e-02,-1.705043e-03
1.270508e+00,-3.010446e-02,2.093079e-02,2.710083e-03
1.270630e+00,-3.578194e-02,2.369698e-02,-2.356842e-03
1.270752e+00,-2.702470e-02,2.756712e-02,-5.107253e-03
1.270874e+00,-3.651004e-02,2.265833e-02,-2.181927e-03
1.270996e+00,-3.241520e-02,2.220499e-02,3.441073e-03
1.271118e+00,-3.680466e-02,1.921271e-02,4.807074e-03
1.271240e+00,-3.644474e-02,2.398546e-02,1.845356e-03
1.271362e+00,-3.777838e-02,2.490072e-02,3.392014e-03
1.271484e+00,-3.442172e-02,2.154017e-02,3.475784e-03
1.271606e+00,-3.346840e-02,2.417037e-02,-6.925891e-04
1.271729e+00,-3.700409e-02,2.058265e-02,1.865001e-03
1.271851e+00,-4.093529e-02,1.934134e-02,-1.530639e-04
1.271973e+00,-3.418220e-02,1.829017e-02,-3.308837e-03
1.272095e+00,-3.769012e-02,1.382291e-02,3.490922e-04
1.272217e+00,-3.758403e-02,2.374945e-02,3.249123e-03
1.272339e+00,-3.390247e-02,1.668509e-02,1.697145e-03
1.272461e+00,-3.359820e-02,2.493423e-02,4.058088e-03
1.272583e+00,-3.886324e-02,1.789073e-02,-8.505243e-04
1.272705e+00,-3.253458e-02,2.396996e-02,9.613840e-04
1.272827e+00,-4.073420e-02,1.696892e-02,5.326817e-03
1.272949e+00,-3.649319e-02,1.864270e-02,-1.626341e-03
1.273071e+00,-3.458390e-02,1.604067e-02,5.272653e-03
1.273193e+00,-3.598690e-02,1.996592e-02,6.928291e-03
1.273315e+00,-4.135055e-02,1.069145e-02,-4.453672e-04
1.273438e+00,-4.199232e-02,1.170054e-02,1.510624e-03
1.273560e+00,-3.202153e-02,1.690829e-02,-5.279109e-04
1.273682e+00,-3.615922e-02,1.583770e-02,-3.281210e-03
1.273804e+00,-3.989357e-02,1.831674e-02,-1.630334e-03
1.273926e+00,-3.597425e-02,1.195728e-02,-2.376837e-03
1.274048e+00,-4.156194e-02,1.481056e-02,-2.141515e-03
1.274170e+00,-3.913077e-02,1.780566e-02,2.411033e-03
1.274292e+00,-3.995270e-02,1.381160e-02,3.244835e-03
1.274414e+00,-3.771374e-02,1.804967e-02,-3.322337e-03
1.274536e+00,-3.468807e-02,1.548789e-02,2.958353e-03
1.274658e+00,-3.790094e-02,1.763739e-02,1.852564e-04
1.274780e+00,-3.864439e-02,9.358527e-03,-8.158459e-04
1.274902e+00,-4.251928e-02,1.068582e-02,-2.295556e-03
1.275024e+00,-3.766121e-02,5.751425e-03,-2.174414e-03
1.275146e+00,-2.961274e-02,1.243067e-02,7.606726e-04
1.275269e+00,-3.951520e-02,1.159402e-02,-7.125090e-04
1.275391e+00,-3.992801e-02,1.276604e-02,-1.939892e-03
1.275513e+00,-3.779803e-02,6.146563e-03,-2.517563e-03
1.275635e+00,-4.098054e-02,9.340850e-03,-2.415911e-03
1.275757e+00,-3.298975e-02,1.386463e-02,-2.455788e-03
1.275879e+00,-4.114209e-02,1.352743e-02,6.465711e-03
1.276001e+00,-3.995841e-02,1.041759e-02,-2.018697e-03
1.276123e+00,-4.232807e-02,2.902767e-05,-4.516974e-04
1.276245e+00,-4.153615e-02,8.520852e-03,1.781593e-03
1.276367e+00,-3.050580e-02,9.648246e-03,-1.231729e-03
1.276489e+00,-4.369322e-02,1.231086e-02,-3.972778e-03
1.276611e+00,-3.904115e-02,1.204645e-02,2.118185e-03
1.276733e+00,-4.391282e-02,4.284819e-03,-1.290178e-03
1.276855e+00,-4.545722e-02,7.035854e-04,3.737300e-04
1.276978e+00,-3.784776e-02,4.974975e-03,7.039705e-04
1.277100e+00,-4.383453e-02,-2.122323e-03,-5.535865e-03
1.277222e+00,-4.091105e-02,2.841515e-03,-8.066422e-04
1.277344e+00,-3.320153e-02,6.491141e-03,-1.594858e-03
1.277466e+00,-3.051486e-02,1.219549e-03,2.624693e-03
1.277588e+00,-3.913084e-02,9.503472e-03,1.455358e-03
1.277710e+00,-3.727934e-02,6.446767e-03,1.529664e-03
1.277832e+00,-3.552800e-02,3.594162e-03,3.352407e-03
1.277954e+00,-4.775426e-02,6.931899e-03,2.129384e-03
1.278076e+00,-3.964426e-02,-1.568533e-03,3.132523e-03
1.278198e+00,-3.766711e-02,-1.982773e-04,3.406635e-03
1.278320e+00,-4.556190e-02,1.333954e-04,1.787566e-03
1.278442e+00,-3.968057e-02,9.254845e-03,9.832283e-04
1.278564e+00,-3.247000e-02,-1.909273e-03,-6.599170e-04
1.278687e+00,-4.002398e-02,-1.968849e-03,-1.077699e-03
1.278809e+00,-3.947393e-02,5.027817e-03,5.929628e-03
1.278931e+00,-3.300491e-02,-3.256233e-03,7.038516e-03
1.279053e+00,-3.251624e-02,-1.137563e-02,3.173345e-03
1.279175e+00,-4.057658e-02,4.914814e-04,1.652630e-04
1.279297e+00,-4.470740e-02,5.591098e-03,1.696242e-03
1.279419e+00,-4.060083e-02,-6.518896e-03,-8.743519e-04
1.279541e+00,-3.167045e-02,5.492348e-03,-7.599844e-04
1.279663e+00,-4.176939e-02,-1.186584e-02,-4.365991e-03
1.279785e+00,-4.683870e-02,-5.806642e-03,-1.385073e-03
1.279907e+00,-4.307587e-02,-2.903336e-03,2.509904e-03
1.280029e+00,-4.662485e-02,-9.383183e-03,-4.760365e-03
1.280151e+00,-3.181420e-02,-1.538085e-03,-1.347438e-03
1.280273e+00,-3.853103e-02,-6.217476e-03,9.153850e-04
1.280396e+00,-4.559983e-02,-3.551009e-03,2.216528e-03
1.280518e+00,-4.510043e-02,-1.098428e-03,-4.356797e-03
1.280640e+00,-4.074491e-02,-1.031479e-02,-4.167640e-03
1.280762e+00,-4.160901e-02,-9.780641e-03,4.185488e-03
1.280884e+00,-3.418226e-02,-6.241768e-03,-6.196670e-04
1.281006e+00,-3.523874e-02,-8.792026e-03,-2.595689e-03
1.281128e+00,-4.146518e-02,-1.119984e-03,-1.399301e-04
1.281250e+00,-4.537992e-02,1.635867e-03,3.048814e-03
1.281372e+00,-4.051400e-02,-1.061305e-02,-2.686822e-03
1.281494e+00,-3.437228e-02,4.236785e-03,1.577253e-03
1.281616e+00,-3.954198e-02,-2.774503e-03,-7.379733e-05
1.281738e+00,-3.485986e-02,-7.789320e-03,-9.889245e-04
1.281860e+00,-3.540501e-02,-1.085969e-02,2.554848e-03
1.281982e+00,-3.636576e-02,-1.062876e-02,5.612366e-03
1.282104e+00,-3.359725e-02,-1.218093e-03,2.831705e-03
1.282227e+00,-3.700783e-02,-2.993364e-03,7.409346e-04
1.282349e+00,-3.870126e-02,-7.721999e-03,-1.896868e-03
1.282471e+00,-3.051765e-02,-1.718523e-02,-4.250177e-04
1.282593e+00,-3.907243e-02,-8.592657e-03,-2.199349e-03
1.282715e+00,-4.180112e-02,-1.271871e-02,-1.668324e-03
1.282837e+00,-3.746542e-02,-1.287832e-02,2.291005e-03
1.282959e+00,-2.788995e-02,-1.051390e-02,-2.885189e-03
1.283081e+00,-4.407461e-02,-1.288361e-02,-5.112623e-04
1.283203e+00,-3.838230e-02,-8.379751e-03,4.108326e-03
1.283325e+00,-3.833831e-02,-3.238136e-03,-1.141169e-03
1.283447e+00,-3.862288e-02,-1.037298e-02,-3.477098e-03
1.283569e+00,-3.152079e-02,-1.508696e-02,2.994273e-05
1.283691e+00,-3.981224e-02,-1.496821e-02,2.334985e-03
1.283813e+00,-3.812385e-02,-1.391307e-02,3.217712e-03
1.283936e+00,-4.512114e-02,-1.720536e-02,6.518980e-03
1.284058e+00,-4.463175e-02,-1.022138e-02,-8.910627e-04
1.284180e+00,-3.184508e-02,-1.330435e-02,-6.040779e-04
1.284302e+00,-3.910486e-02,-1.037016e-02,-5.853678e-03
1.284424e+00,-3.525886e-02,-9.991403e-03,-4.044310e-04
1.284546e+00,-3.278045e-02,-1.593415e-02,2.158355e-04
1.284668e+00,-3.299672e-02,-1.558170e-02,-4.181014e-03
1.284790e+00,-3.661670e-02,-1.777127e-02,-6.485033e-04
1.284912e+00,-3.296336e-02,-1.683668e-02,-5.243318e-04
1.285034e+00,-3.243969e-02,-1.105869e-02,4.307575e-03
1.285156e+00,-3.602916e-02,-1.655474e-02,3.317479e-03
1.285278e+00,-3.492374e-02,-1.868640e-02,-2.045902e-03
1.285400e+00,-3.330581e-02,-1.617171e-02,3.150490e-03
1.285522e+00,-3.358729e-02,-1.395842e-02,-5.846005e-03
1.285645e+00,-3.475339e-02,-2.582419e-02,-1.155185e-03
1.285767e+00,-3.287329e-02,-2.494385e-02,1.374986e-04
1.285889e+00,-2.991487e-02,-1.845246e-02,1.299307e-03
1.286011e+00,-3.397900e-02,-1.789318e-02,4.316369e-03
1.286133e+00,-3.289880e-02,-1.075177e-02,3.036673e-04
1.286255e+00,-3.661580e-02,-2.092147e-02,2.830464e-03
1.286377e+00,-2.924165e-02,-1.649189e-02,-5.316857e-05
1.286499e+00,-3.586664e-02,-2.656174e-02,2.890325e-03
1.286621e+00,-3.485510e-02,-2.538239e-02,-7.416925e-04
1.286743e+00,-3.113697e-02,-1.533099e-02,-5.117996e-03
1.286865e+00,-2.973853e-02,-2.753991e-02,6.028916e-04
1.286987e+00,-3.280900e-02,-2.041700e-02,1.718455e-03
1.287109e+00,-3.216508e-02,-2.359818e-02,-6.264195e-03
1.287231e+00,-2.997538e-02,-2.264315e-02,-2.856183e-03
1.287354e+00,-3.918686e-02,-1.991636e-02,-3.690177e-04
1.287476e+00,-2.523669e-02,-1.981095e-02,-4.661189e-03
1.287598e+00,-3.184994e-02,-2.292248e-02,7.264862e-04
1.287720e+00,-3.768251e-02,-2.482443e-02,-8.169388e-03
1.287842e+00,-2.695352e-02,-2.504175e-02,1.890978e-03
1.287964e+00,-3.338520e-02,-2.155396e-02,4.300962e-04
1.288086e+00,-2.202118e-02,-1.995788e-02,-5.029477e-03
1.288208e+00,-2.710497e-02,-2.613720e-02,2.309986e-03
1.288330e+00,-2.760897e-02,-1.485904e-02,-2.399270e-03
1.288452e+00,-2.554705e-02,-3.281316e-02,-2.528570e-04
1.288574e+00,-2.815214e-02,-2.436284e-02,-1.653631e-03
1.288696e+00,-3.164568e-02,-2.857334e-02,3.291558e-03
1.288818e+00,-2.949641e-02,-2.080823e-02,1.924836e-04
1.288940e+00,-2.857888e-02,-2.790779e-02,2.180854e-03
1.289062e+00,-1.513591e-02,-3.072540e-02,-1.376913e-03
1.289185e+00,-3.349649e-02,-2.689705e-02,-3.405684e-03
1.289307e+00,-2.643711e-02,-2.785621e-02,5.273085e-07
1.289429e+00,-2.769766e-02,-2.574118e-02,2.091771e-03
1.289551e+00,-2.562986e-02,-3.598465e-02,1.694423e-03
1.289673e+00,-2.434230e-02,-2.283762e-02,3.301321e-03
1.289795e+00,-3.027078e-02,-2.912424e-02,-2.062996e-03
1.289917e+00,-2.468417e-02,-3.173325e-02,-7.602596e-04
1.290039e+00,-2.162780e-02,-3.421709e-02,-9.002075e-04
1.290161e+00,-3.212376e-02,-3.288859e-02,3.629538e-03
1.290283e+00,-2.596922e-02,-3.341409e-02,1.613244e-03
1.290405e+00,-2.407948e-02,-2.983126e-02,2.773986e-03
1.290527e+00,-1.852535e-02,-3.194134e-02,1.610475e-03
1.290649e+00,-2.440522e-02,-2.493371e-02,-5.350398e-04
1.290771e+00,-2.259754e-02,-3.396656e-02,-3.142539e-04
1.290894e+00,-2.060365e-02,-3.956071e-02,7.456746e-04
1.291016e+00,-1.864107e-02,-3.634267e-02,7.891848e-03
1.291138e+00,-2.562408e-02,-3.264364e-02,4.136579e-03
1.291260e+00,-1.940972e-02,-3.395270e-02,3.232579e-03
1.291382e+00,-2.007160e-02,-3.341966e-02,1.317464e-03
1.291504e+00,-2.382005e-02,-3.628379e-02,4.589475e-03
1.291626e+00,-2.846005e-02,-3.005833e-02,-2.874139e-03
1.291748e+00,-7.289801e-03,-2.774629e-02,-3.340186e-03
1.291870e+00,-1.720411e-02,-3.827129e-02,-4.312022e-03
1.291992e+00,-1.998177e-02,-3.973370e-02,-2.174219e-03
1.292114e+00,-2.476596e-02,-3.313415e-02,1.873418e-03
1.292236e+00,-2.533057e-02,-2.791774e-02,-1.645495e-03
1.292358e+00,-1.945933e-02,-2.883574e-02,4.814706e-03
1.292480e+00,-1.081226e-02,-2.957763e-02,-3.277126e-03
1.292603e+00,-2.044269e-02,-3.227392e-02,6.462769e-04
1.292725e+00,-1.019523e-02,-2.879597e-02,-4.682857e-03
1.292847e+00,-1.213793e-02,-3.365346e-02,-1.264878e-03
1.292969e+00,-1.972236e-02,-3.888710e-02,1.817165e-03
1.293091e+00,-2.261497e-02,-3.934594e-02,-3.168006e-03
1.293213e+00,-8.892641e-03,-4.062996e-02,3.677616e-03
1.293335e+00,-1.364499e-02,-2.938963e-02,5.983434e-04
1.293457e+00,-2.326489e-02,-3.422935e-02,-1.986839e-03
1.293579e+00,-9.475045e-03,-3.529336e-02,1.708073e-03
1.293701e+00,-1.405517e-02,-3.707637e-02,5.792912e-04
1.293823e+00,-1.744747e-02,-3.163548e-02,8.716893e-03
1.293945e+00,-1.456022e-02,-4.122721e-02,-1.144341e-03
1.294067e+00,-1.831160e-02,-3.537510e-02,1.191846e-03
1.294189e+00,-2.035837e-02,-3.973796e-02,2.399149e-03
1.294312e+00,-1.212106e-02,-3.363509e-02,3.267533e-03
1.294434e+00,-1.506201e-02,-3.087483e-02,-1.242230e-03
1.294556e+00,-1.469740e-02,-2.748861e-02,-5.121177e-04
1.294678e+00,-1.920813e-02,-3.442491e-02,4.649782e-03
1.294800e+00,-1.772941e-02,-3.989058e-02,1.613133e-03
1.294922e+00,-8.985229e-03,-3.701159e-02,1.013339e-03
1.295044e+00,-1.141041e-02,-3.890938e-02,-5.147877e-05
1.295166e+00,-7.512408e-03,-3.457054e-02,-3.883891e-03
1.295288e+00,-1.634286e-02,-3.848252e-02,-3.611969e-03
1.295410e+00,-8.298274e-03,-3.204665e-02,3.126499e-03
1.295532e+00,-1.778871e-02,-3.555612e-02,-3.290325e-03
1.295654e+00,-1.242812e-02,-4.539005e-02,3.360598e-03
1.295776e+00,-1.059069e-02,-3.077721e-02,-2.597561e-03
1.295898e+00,-1.453552e-02,-3.798964e-02,-2.467381e-03
1.296021e+00,-1.308600e-02,-4.545202e-02,-3.822857e-03
1.296143e+00,-1.113886e-02,-4.402754e-02,-3.984882e-03
1.296265e+00,-1.091748e-02,-3.800844e-02,-1.749296e-03
1.296387e+00,-1.388720e-02,-3.896343e-02,2.393314e-03
1.296509e+00,-1.456709e-02,-3.370406e-02,1.318680e-03
1.296631e+00,-1.014491e-02,-2.783283e-02,1.185431e-04
1.296753e+00,-7.848589e-03,-4.143432e-02,5.138816e-03
1.296875e+00,-8.684850e-04,-3.083116e-02,8.095324e-04
1.296997e+00,-6.706369e-03,-3.793767e-02,2.890510e-04
1.297119e+00,-1.376263e-02,-3.387374e-02,8.150270e-04
1.297241e+00,-3.585009e-03,-4.133042e-02,-1.296118e-03
1.297363e+00,-7.258213e-04,-3.490999e-02,8.998564e-04
1.297485e+00,-5.915674e-03,-4.245304e-02,-3.388543e-03
1.297607e+00,1.028730e-03,-4.274361e-02,7.561038e-03
1.297729e+00,-9.415742e-03,-4.066574e-02,-1.387705e-03
1.297852e+00,-1.356232e-02,-4.425802e-02,7.012110e-04
1.297974e+00,-7.047388e-03,-3.907563e-02,6.953551e-04
1.298096e+00,-6.471026e-03,-4.073030e-02,-9.284796e-04
1.298218e+00,-8.501157e-03,-3.491047e-02,-6.063296e-03
1.298340e+00,-6.184429e-03,-4.102340e-02,-5.417767e-04
1.298462e+00,-3.860969e-03,-3.574857e-02,-1.807794e-03
1.298584e+00,-1.531436e-03,-3.668678e-02,-3.101260e-03
1.298706e+00,-2.697934e-03,-4.345722e-02,3.101443e-03
1.298828e+00,1.594771e-03,-3.707646e-02,-5.732948e-04
1.298950e+00,4.475708e-03,-3.470338e-02,-2.590989e-03
1.299072e+00,-3.913414e-03,-4.267234e-02,7.142454e-03
1.299194e+00,9.362831e-04,-3.654409e-02,1.565825e-03
1.299316e+00,-4.406590e-03,-3.414737e-02,2.104916e-03
1.299438e+00,-7.948993e-04,-3.647992e-02,-2.221800e-03
1.299561e+00,-4.693310e-03,-3.427372e-02,-3.439456e-03
1.299683e+00,2.084205e-03,-4.072359e-02,3.162981e-04
1.299805e+00,-8.931822e-04,-3.763322e-02,3.626452e-03
1.299927e+00,6.754588e-03,-4.587110e-02,3.461112e-03
1.300049e+00,4.482387e-03,-3.102192e-02,-6.158946e-04
1.300171e+00,4.011191e-03,-4.176582e-02,-1.199628e-03
1.300293e+00,4.137927e-05,-3.374060e-02,2.717773e-03
1.300415e+00,1.482576e-03,-3.732322e-02,-1.150321e-04
1.300537e+00,-6.313921e-03,-4.516129e-02,-4.325235e-03
1.300659e+00,5.905522e-03,-4.067342e-02,-2.623048e-03
1.300781e+00,3.572948e-03,-3.454911e-02,-1.573720e-03
1.300903e+00,8.166165e-03,-3.609598e-02,-2.143218e-04
1.301025e+00,6.450080e-03,-3.259848e-02,-3.819688e-03
1.301147e+00,1.022093e-02,-3.088932e-02,-2.497643e-04
1.301270e+00,1.638748e-03,-3.737919e-02,2.573682e-03
1.301392e+00,3.007923e-03,-3.428309e-02,1.459273e-03
1.301514e+00,-3.190421e-04,-4.336453e-02,-2.966123e-03
1.301636e+00,2.237566e-03,-3.500949e-02,1.051003e-03
1.301758e+00,7.370675e-03,-3.647825e-02,-3.724799e-03
1.301880e+00,3.205763e-04,-3.089423e-02,-1.597092e-03
1.302002e+00,8.448474e-03,-3.771504e-02,2.287307e-03
1.302124e+00,5.424965e-03,-3.921280e-02,5.263297e-03
1.302246e+00,5.026438e-03,-3.559243e-02,6.680560e-03
1.302368e+00,8.847440e-03,-3.898644e-02,3.237930e-03
1.302490e+00,1.522586e-02,-3.632232e-02,-2.932142e-03
1.302612e+00,1.387017e-02,-3.845241e-02,3.376028e-03
1.302734e+00,1.062057e-02,-3.855727e-02,-4.105550e-03
1.302856e+00,4.357861e-03,-3.536556e-02,-5.157524e-03
1.302979e+00,1.060570e-02,-3.530227e-02,3.248738e-03
1.303101e+00,1.042708e-02,-3.913232e-02,3.415754e-03
1.303223e+00,1.387508e-02,-3.714408e-02,2.012558e-03
1.303345e+00,1.067632e-02,-3.406410e-02,1.399808e-03
1.303467e+00,9.997071e-03,-4.008071e-02,4.067507e-03
1.303589e+00,1.437834e-02,-3.093211e-02,1.134204e-03
1.303711e+00,1.738688e-02,-3.242684e-02,-9.416368e-04
1.303833e+00,9.600788e-03,-3.470444e-02,1.869561e-03
1.303955e+00,1.617368e-02,-4.278074e-02,-2.092164e-03
1.304077e+00,8.084507e-03,-2.079406e-02,-4.405245e-03
1.304199e+00,1.092103e-02,-3.500261e-02,1.437899e-03
1.304321e+00,1.235822e-02,-2.764702e-02,-2.723221e-03
1.304443e+00,8.977407e-03,-4.000567e-02,-1.059116e-03
1.304565e+00,1.957098e-02,-3.770172e-02,1.254132e-03
1.304688e+00,1.730428e-02,-4.095324e-02,-2.220237e-03
1.304810e+00,2.293738e-02,-3.646570e-02,-3.422633e-03
1.304932e+00,1.938843e-02,-3.740145e-02,-1.391112e-03
1.305054e+00,1.219514e-02,-3.561164e-02,-2.153769e-03
1.305176e+00,2.349500e-02,-3.307747e-02,1.143194e-03
1.305298e+00,1.705925e-02,-3.716742e-02,1.299987e-03
1.305420e+00,2.407314e-02,-3.583205e-02,1.944983e-03
1.305542e+00,1.188160e-02,-3.760242e-02,8.484132e-04
1.305664e+00,1.744160e-02,-2.909418e-02,-2.541099e-03
1.305786e+00,1.664915e-02,-3.014017e-02,-6.707393e-03
1.305908e+00,1.630052e-02,-3.897012e-02,1.497712e-03
1.306030e+00,1.814750e-02,-3.462079e-02,-1.354498e-03
1.306152e+00,1.563826e-02,-3.543061e-02,7.911265e-04
1.306274e+00,1.997952e-02,-3.490375e-02,-8.018513e-03
1.306396e+00,2.228129e-02,-3.314728e-02,1.883994e-03
1.306519e+00,1.244673e-02,-3.966299e-02,1.979877e-03
1.306641e+00,2.045623e-02,-3.525757e-02,2.678886e-03
1.306763e+00,1.170354e-02,-3.287993e-02,1.979310e-03
1.306885e+00,1.497617e-02,-3.170922e-02,3.960266e-03
1.307007e+00,1.740576e-02,-3.689603e-02,-1.683968e-03
1.307129e+00,2.128599e-02,-3.259281e-02,-1.765239e-03
1.307251e+00,2.114138e-02,-2.918016e-02,4.228839e-04
1.307373e+00,1.906897e-02,-3.203158e-02,2.936449e-03
1.307495e+00,2.934301e-02,-2.464372e-02,3.065755e-03
1.307617e+00,1.500913e-02,-3.017326e-02,1.051603e-03
1.307739e+00,2.229751e-02,-2.838669e-02,1.404186e-03
1.307861e+00,1.653881e-02,-2.894354e-02,-1.617075e-03
1.307983e+00,1.751174e-02,-2.026785e-02,1.321052e-03
1.308105e+00,2.708859e-02,-2.726817e-02,-2.616948e-03
1.308228e+00,2.203719e-02,-2.994385e-02,-2.637775e-03
1.308350e+00,2.194756e-02,-2.566114e-02,2.382580e-03
1.308472e+00,1.526335e-02,-2.693283e-02,-2.568877e-03
1.308594e+00,2.590338e-02,-2.515060e-02,-6.604962e-03
1.308716e+00,2.625711e-02,-2.780019e-02,3.857397e-03
1.308838e+00,2.300700e-02,-2.239944e-02,3.944703e-04
1.308960e+00,2.573825e-02,-2.972729e-02,2.489552e-03
1.309082e+00,2.147873e-02,-2.923309e-02,9.922948e-04
1.309204e+00,2.554992e-02,-3.055499e-02,-1.489151e-03
1.309326e+00,1.777421e-02,-2.416251e-02,2.602035e-03
1.309448e+00,2.609153e-02,-3.004419e-02,-3.706907e-04
1.309570e+00,2.272173e-02,-2.618387e-02,-2.906779e-03
1.309692e+00,2.121796e-02,-2.516958e-02,2.362840e-03
1.309814e+00,2.760170e-02,-3.159041e-02,4.493147e-03
1.309937e+00,2.464631e-02,-2.443083e-02,1.612179e-03
1.310059e+00,3.183510e-02,-3.226511e-02,2.646669e-03
1.310181e+00,2.290071e-02,-2.994671e-02,-6.007494e-04
1.310303e+00,2.409763e-02,-1.776759e-02,-1.222325e-03
1.310425e+00,2.666196e-02,-2.445174e-02,4.526806e-04
1.310547e+00,2.410141e-02,-2.231983e-02,3.425078e-03
1.310669e+00,2.685883e-02,-2.196117e-02,6.097927e-03
1.310791e+00,2.758398e-02,-2.365860e-02,4.082441e-03
1.310913e+00,2.413568e-02,-2.969553e-02,-6.738278e-04
1.311035e+00,2.550590e-02,-2.449517e-02,-5.943257e-03
1.311157e+00,1.757446e-02,-1.369618e-02,-1.247837e-03
1.311279e+00,2.819064e-02,-2.408071e-02,-9.801149e-04
1.311401e+00,2.781691e-02,-2.657593e-02,1.161430e-03
1.311523e+00,2.740740e-02,-2.219523e-02,-3.713915e-03
1.311646e+00,2.471144e-02,-2.604534e-02,-1.456077e-03
1.311768e+00,3.450544e-02,-2.442504e-02,-6.586435e-04
1.311890e+00,3.241459e-02,-3.073237e-02,-3.885302e-04
1.312012e+00,3.608592e-02,-2.098355e-02,-9.815451e-04
1.312134e+00,2.527093e-02,-1.836620e-02,4.982790e-04
1.312256e+00,3.216295e-02,-2.247033e-02,-3.855804e-03
1.312378e+00,3.187244e-02,-1.317123e-02,6.189279e-03
1.312500e+00,3.258369e-02,-2.181769e-02,-2.774479e-03
1.312622e+00,2.409506e-02,-1.653332e-02,3.185726e-03
1.312744e+00,3.103404e-02,-1.814657e-02,3.332313e-03
1.312866e+00,2.583134e-02,-2.442261e-02,-2.354329e-03
1.312988e+00,3.359266e-02,-1.606684e-02,-3.205550e-03
1.313110e+00,3.342570e-02,-1.598726e-02,3.968464e-03
1.313232e+00,2.112926e-02,-1.825084e-02,-2.840639e-04
1.313354e+00,2.482595e-02,-1.674576e-02,3.982861e-03
1.313477e+00,2.619196e-02,-2.065870e-02,3.498750e-04
1.313599e+00,3.070804e-02,-1.246335e-02,-1.918984e-03
1.313721e+00,3.682638e-02,-2.015655e-02,-3.740391e-03
1.313843e+00,2.812820e-02,-1.698090e-02,5.396773e-03
1.313965e+00,2.830052e-02,-1.367884e-02,-9.503844e-04
1.314087e+00,3.179789e-02,-2.243134e-02,-3.201489e-03
1.314209e+00,2.644641e-02,-1.643744e-02,1.464919e-03
1.314331e+00,3.253211e-02,-2.007564e-02,4.541187e-03
1.314453e+00,3.676911e-02,-1.639492e-02,-5.062025e-04
