t_s,mic_v,accel_m_s2,force_n
1.336670e-01,-2.633708e-02,-1.098144e-02,1.383044e-03
1.336975e-01,8.858576e-02,6.473495e-02,-1.890235e-03
1.337280e-01,9.960300e-02,3.566130e-02,-3.097354e-04
1.337585e-01,8.549270e-02,3.765323e-02,-1.530397e-03
1.337891e-01,3.480914e-02,2.491799e-02,-5.163249e-04
1.338196e-01,-8.474597e-02,-6.347621e-02,2.431461e-03
1.338501e-01,-1.135192e-01,-6.425005e-02,5.284111e-04
1.338806e-01,-9.158172e-02,-8.516506e-02,4.038659e-04
1.339111e-01,-2.369377e-02,-1.579248e-02,3.213734e-03
1.339417e-01,5.412568e-02,2.189023e-02,-3.305733e-03
1.339722e-01,1.337496e-01,5.342913e-02,-1.473117e-03
1.340027e-01,1.019236e-01,6.658383e-02,-6.446992e-04
1.340332e-01,-6.737649e-03,5.438870e-02,-1.548124e-03
1.340637e-01,-3.788108e-02,-5.055145e-02,9.271679e-04
1.340942e-01,-1.187024e-01,-7.358524e-02,-2.428827e-03
1.341248e-01,-1.173965e-01,-5.987053e-02,1.653899e-03
1.341553e-01,-2.285003e-02,-1.782932e-02,-6.289864e-04
1.341858e-01,8.207775e-02,5.640672e-02,-1.337440e-04
1.342163e-01,1.303655e-01,4.365260e-02,4.052483e-03
1.342468e-01,8.816180e-02,8.640331e-02,-1.767050e-03
1.342773e-01,4.754447e-02,1.242065e-02,2.806039e-03
1.343079e-01,-8.040534e-02,-4.244606e-02,8.798908e-04
1.343384e-01,-1.315764e-01,-5.533228e-02,2.001837e-03
1.343689e-01,-6.779572e-02,-6.812375e-02,7.703273e-04
1.343994e-01,-1.067532e-02,2.315935e-03,-4.426562e-03
1.344299e-01,5.511094e-02,7.862750e-02,-2.267657e-03
1.344604e-01,1.020761e-01,7.887178e-02,-9.330402e-05
1.344910e-01,9.687572e-02,8.329302e-02,-1.237171e-03
1.345215e-01,-3.790116e-03,3.888166e-02,-3.258406e-04
1.345520e-01,-8.313638e-02,-6.052875e-02,-1.479853e-04
1.345825e-01,-1.201791e-01,-7.723853e-02,-4.995592e-04
1.346130e-01,-1.019800e-01,-6.460996e-02,2.878603e-03
1.346436e-01,-3.067184e-02,-3.776087e-02,-3.802802e-04
1.346741e-01,8.038330e-02,6.504810e-02,3.514745e-04
1.347046e-01,1.117946e-01,9.057923e-02,7.133059e-04
1.347351e-01,8.025077e-02,4.845097e-02,-5.652949e-06
1.347656e-01,3.707217e-02,5.517352e-02,3.559521e-04
1.347961e-01,-5.279422e-02,-3.434291e-02,1.254223e-04
1.348267e-01,-1.209247e-01,-9.722739e-02,1.444573e-03
1.348572e-01,-8.283006e-02,-7.954935e-02,6.419632e-04
1.348877e-01,-7.841119e-03,-1.780226e-02,-1.039127e-03
1.349182e-01,5.746434e-02,4.555291e-02,-1.336041e-03
1.349487e-01,8.857040e-02,5.582354e-02,-4.170658e-03
1.349792e-01,1.103489e-01,7.328653e-02,2.069837e-04
1.350098e-01,4.515202e-03,-2.469850e-02,6.936627e-04
1.350403e-01,-6.927866e-02,-3.544707e-02,2.239504e-04
1.350708e-01,-8.888209e-02,-6.376962e-02,-1.210729e-03
1.351013e-01,-8.810659e-02,-7.629194e-02,-1.301345e-03
1.351318e-01,-1.206271e-02,-7.196001e-02,-5.435546e-05
1.351624e-01,7.635204e-02,3.952778e-02,9.300946e-04
1.351929e-01,1.274372e-01,6.169302e-02,1.823703e-03
1.352234e-01,7.678419e-02,6.797071e-02,-1.153410e-03
1.352539e-01,1.208425e-02,3.916025e-02,1.527728e-03
1.352844e-01,-7.335405e-02,-8.141786e-02,5.713733e-04
1.353149e-01,-1.284012e-01,-8.344457e-02,6.189877e-04
1.353455e-01,-8.239912e-02,-3.474880e-02,-8.368499e-04
1.353760e-01,-1.351796e-02,-8.208873e-03,1.982385e-03
1.354065e-01,5.067289e-02,3.481128e-02,8.343132e-04
1.354370e-01,1.126401e-01,6.042686e-02,6.853326e-04
1.354675e-01,1.058641e-01,1.017136e-01,-9.256851e-04
1.354980e-01,3.807030e-03,4.058576e-02,9.606820e-04
1.355286e-01,-9.013479e-02,-5.231517e-02,5.387824e-04
1.355591e-01,-1.069867e-01,-9.768113e-02,-4.440406e-04
1.355896e-01,-9.118145e-02,-5.826596e-02,-4.763192e-03
1.356201e-01,-1.880407e-02,-1.286433e-02,1.457969e-03
1.356506e-01,7.569767e-02,4.684922e-02,-1.288835e-04
1.356812e-01,1.236874e-01,6.625881e-02,-1.016814e-03
1.357117e-01,7.698586e-02,4.534708e-02,-2.228471e-03
1.357422e-01,-7.614500e-03,2.515742e-02,3.667083e-04
1.357727e-01,-6.932761e-02,-2.837177e-02,1.892431e-03
1.358032e-01,-1.201757e-01,-1.144473e-01,1.326506e-03
1.358337e-01,-8.268809e-02,-7.343521e-02,2.793302e-03
1.358643e-01,-1.479785e-02,1.767145e-04,6.132710e-04
1.358948e-01,7.634925e-02,2.108730e-02,-2.451631e-03
1.359253e-01,1.132116e-01,6.387312e-02,-3.051499e-04
1.359558e-01,9.990856e-02,1.095242e-01,1.949163e-03
1.359863e-01,7.536672e-03,1.018499e-02,1.168911e-03
1.360168e-01,-8.341149e-02,-2.360825e-02,1.894869e-03
1.360474e-01,-1.296724e-01,-5.383899e-02,1.684683e-03
1.360779e-01,-7.104948e-02,-6.350142e-02,6.438920e-04
1.361084e-01,-1.801401e-02,-2.398867e-02,3.108781e-03
1.361389e-01,3.390902e-02,4.089368e-02,6.246934e-04
1.361694e-01,1.247660e-01,8.383438e-02,-2.204151e-03
1.362000e-01,1.001251e-01,6.436112e-02,-1.310802e-03
1.362305e-01,7.734790e-03,3.582150e-02,-2.859852e-03
1.362610e-01,-4.595990e-02,-4.133531e-02,2.077761e-03
1.362915e-01,-1.046935e-01,-6.256574e-02,1.582544e-03
1.363220e-01,-1.070340e-01,-4.650867e-02,1.394053e-03
1.363525e-01,-2.052206e-02,3.342962e-02,1.832258e-03
1.363831e-01,7.810444e-02,2.749469e-02,3.101489e-03
1.364136e-01,1.062583e-01,5.780081e-02,-4.366846e-03
1.364441e-01,9.617228e-02,5.916928e-02,-1.921084e-04
1.364746e-01,2.011662e-02,-6.493287e-03,2.414764e-03
1.365051e-01,-5.854685e-02,-7.240128e-02,2.420179e-03
1.365356e-01,-1.194152e-01,-1.103661e-01,2.289303e-03
1.365662e-01,-7.820071e-02,-2.506163e-02,3.380734e-03
1.365967e-01,-1.964659e-02,6.796912e-03,4.846297e-04
1.366272e-01,3.439489e-02,2.208458e-02,-1.425177e-04
1.366577e-01,1.153853e-01,9.735454e-02,3.059246e-04
1.366882e-01,8.025127e-02,6.809174e-02,2.710037e-04
1.367188e-01,-3.504752e-03,-6.070156e-03,7.914898e-04
1.367493e-01,-5.679402e-02,-4.315073e-02,3.075363e-03
1.367798e-01,-1.164069e-01,-2.787308e-02,-1.255423e-03
1.368103e-01,-9.627010e-02,-4.857034e-02,-4.542968e-04
1.368408e-01,-5.248397e-03,2.144234e-02,-1.071097e-03
1.368713e-01,8.856517e-02,5.892824e-02,-1.446407e-03
1.369019e-01,9.510870e-02,7.941279e-02,9.933905e-04
1.369324e-01,8.130547e-02,3.765152e-02,6.587945e-04
1.369629e-01,2.336067e-02,4.259567e-02,-3.244618e-04
1.369934e-01,-8.923854e-02,-6.468954e-02,-1.672134e-03
1.370239e-01,-1.078799e-01,-3.390044e-02,1.147770e-03
1.370544e-01,-7.157685e-02,-3.805291e-02,-1.056800e-03
1.370850e-01,2.317329e-03,-1.522116e-02,-1.036566e-03
1.371155e-01,5.405423e-02,8.860449e-03,-9.694888e-04
1.371460e-01,1.224086e-01,9.394481e-02,4.086481e-03
1.371765e-01,1.026105e-01,5.486965e-02,1.253931e-03
1.372070e-01,1.441507e-02,-1.965825e-02,-2.545160e-03
1.372375e-01,-6.352101e-02,-7.005245e-02,-3.804811e-04
1.372681e-01,-9.823954e-02,-7.456655e-02,2.884535e-04
1.372986e-01,-8.606470e-02,-7.660669e-02,-1.463043e-03
1.373291e-01,-7.764374e-03,5.418699e-04,6.456353e-04
1.373596e-01,8.965829e-02,6.468822e-02,6.666154e-04
1.373901e-01,1.112566e-01,9.528807e-02,2.906690e-03
1.374207e-01,6.143214e-02,7.797298e-02,5.350075e-04
1.374512e-01,1.745501e-02,4.207400e-02,2.685300e-03
1.374817e-01,-6.596015e-02,-7.417106e-02,1.838143e-03
1.375122e-01,-1.153066e-01,-8.623315e-02,-3.598382e-03
1.375427e-01,-8.300972e-02,-9.109007e-02,-5.171256e-03
1.375732e-01,1.196752e-02,2.290627e-02,1.037232e-03
1.376038e-01,5.599546e-02,5.978322e-02,-2.278955e-04
1.376343e-01,1.174999e-01,8.094424e-02,-4.137762e-04
1.376648e-01,1.076948e-01,6.269585e-02,1.775411e-03
1.376953e-01,1.475397e-02,2.066819e-02,2.198992e-03
1.377258e-01,-8.279704e-02,-2.263518e-02,-2.663111e-04
1.377563e-01,-1.028399e-01,-7.396090e-02,8.487349e-04
1.377869e-01,-8.276446e-02,-6.005557e-02,1.090929e-04
1.378174e-01,-2.735161e-02,-5.368313e-02,-1.371039e-03
1.378479e-01,6.617438e-02,2.633625e-02,-8.587184e-04
1.378784e-01,1.145731e-01,9.371205e-02,1.379459e-03
1.379089e-01,9.118138e-02,5.593875e-02,9.505756e-04
1.379395e-01,1.449464e-02,-2.029720e-03,1.856370e-03
1.379700e-01,-4.485801e-02,-4.569585e-02,-1.550001e-03
1.380005e-01,-1.199928e-01,-7.470120e-02,-7.965962e-04
1.380310e-01,-7.787314e-02,-6.421426e-02,5.992398e-06
1.380615e-01,-1.379156e-02,2.566112e-02,1.010007e-03
1.380920e-01,4.209903e-02,2.701981e-02,-8.130951e-04
1.381226e-01,9.656980e-02,3.371089e-02,-1.863634e-03
1.381531e-01,9.770325e-02,6.762855e-02,1.311358e-03
1.381836e-01,3.923988e-03,3.369523e-02,1.665533e-03
1.382141e-01,-6.686059e-02,-5.892768e-02,-3.082994e-03
1.382446e-01,-8.952762e-02,-6.896210e-02,9.838612e-04
1.382751e-01,-8.721898e-02,-4.927735e-02,-2.688186e-03
1.383057e-01,-2.719746e-02,-9.610990e-03,-1.515535e-03
1.383362e-01,6.985313e-02,7.228247e-02,-3.132555e-04
1.383667e-01,1.082003e-01,5.221868e-02,1.697820e-03
1.383972e-01,8.875577e-02,3.189709e-02,-8.285346e-04
1.384277e-01,1.507065e-02,1.853426e-02,5.800253e-04
1.384583e-01,-6.452500e-02,-4.331666e-02,-1.871627e-03
1.384888e-01,-1.166254e-01,-8.458552e-02,-2.425947e-04
1.385193e-01,-1.073779e-01,-8.254684e-02,2.156071e-03
1.385498e-01,-4.834558e-03,8.667978e-05,-2.868213e-03
1.385803e-01,6.400252e-02,5.955295e-02,-1.817414e-03
1.386108e-01,1.043271e-01,6.397300e-02,-1.448367e-03
1.386414e-01,8.979257e-02,7.642926e-02,-4.111562e-03
1.386719e-01,1.069466e-02,4.401493e-02,8.583119e-04
1.387024e-01,-6.135903e-02,-2.634544e-02,-1.222501e-03
1.387329e-01,-1.146979e-01,-7.436882e-02,2.822139e-03
1.387634e-01,-6.762614e-02,-6.507112e-02,-1.783538e-03
1.387939e-01,-2.798357e-02,-2.655182e-02,-1.511417e-03
1.388245e-01,3.786236e-02,1.163571e-02,-5.479197e-04
1.388550e-01,1.146305e-01,6.535605e-02,9.727896e-04
1.388855e-01,1.089519e-01,3.989783e-02,3.591926e-03
1.389160e-01,2.188140e-02,-8.457444e-03,-2.468842e-03
1.389465e-01,-7.333799e-02,-7.506878e-02,-4.080898e-04
1.389771e-01,-9.093051e-02,-1.179286e-01,-7.479638e-05
1.390076e-01,-9.132024e-02,-7.367693e-02,-4.966437e-04
1.390381e-01,5.493629e-03,1.025862e-02,1.871412e-03
1.390686e-01,6.257549e-02,8.187058e-02,1.425757e-03
1.390991e-01,8.827851e-02,8.686718e-02,1.689068e-03
1.391296e-01,8.426535e-02,5.898440e-02,4.650860e-03
1.391602e-01,2.607062e-02,-1.478821e-02,1.730135e-03
1.391907e-01,-6.340326e-02,-4.989186e-02,1.108329e-03
1.392212e-01,-1.012781e-01,-8.069149e-02,8.639212e-04
1.392517e-01,-9.068781e-02,-4.776132e-02,-1.511385e-03
1.392822e-01,-4.165852e-02,-1.704528e-02,3.339627e-03
1.393127e-01,4.740987e-02,6.280484e-02,5.212280e-04
1.393433e-01,1.085623e-01,1.163591e-01,6.962023e-04
1.393738e-01,9.798344e-02,8.358748e-02,1.338152e-03
1.394043e-01,-1.010309e-02,-4.239419e-03,-1.537901e-03
1.394348e-01,-6.619835e-02,-3.022027e-02,-1.121450e-03
1.394653e-01,-1.121977e-01,-1.066004e-01,2.723055e-03
1.394958e-01,-8.653168e-02,-8.507927e-02,3.393301e-04
1.395264e-01,-2.330636e-02,2.676459e-03,-1.788229e-03
1.395569e-01,7.129492e-02,3.669593e-02,1.814880e-03
1.395874e-01,1.198876e-01,6.651975e-02,-1.085539e-04
1.396179e-01,5.720982e-02,7.055907e-02,1.544056e-03
1.396484e-01,3.346626e-02,4.025224e-02,2.520814e-04
1.396790e-01,-6.545300e-02,-4.830754e-02,1.334210e-03
1.397095e-01,-1.177613e-01,-8.226697e-02,-2.886085e-03
1.397400e-01,-9.051675e-02,-3.507557e-02,-2.732206e-03
1.397705e-01,-1.771869e-02,5.644371e-03,-9.267151e-04
1.398010e-01,6.376893e-02,6.000610e-02,5.200409e-04
1.398315e-01,1.226463e-01,9.805380e-02,-1.345584e-03
1.398621e-01,8.121441e-02,8.735488e-02,1.212727e-03
1.398926e-01,7.904179e-03,-1.692611e-02,-1.684603e-04
1.399231e-01,-7.209203e-02,-5.380018e-02,-4.953275e-04
1.399536e-01,-1.083346e-01,-8.149495e-02,-1.484808e-04
1.399841e-01,-9.045935e-02,-1.229729e-01,4.781146e-03
1.400146e-01,-1.569909e-02,1.223018e-02,-6.319429e-04
1.400452e-01,6.190640e-02,5.771838e-02,-1.028133e-03
1.400757e-01,9.241353e-02,8.546453e-02,-2.656195e-03
1.401062e-01,7.813539e-02,7.278058e-02,1.172819e-03
1.401367e-01,5.118442e-03,5.700347e-03,1.848707e-04
1.401672e-01,-6.950982e-02,-4.604504e-02,1.576342e-03
1.401978e-01,-1.093046e-01,-6.001572e-02,2.956847e-03
1.402283e-01,-8.099061e-02,-3.451325e-02,-1.206043e-03
1.402588e-01,9.756869e-03,1.770830e-02,4.974035e-04
1.402893e-01,5.589433e-02,1.569644e-02,1.238711e-03
1.403198e-01,1.067654e-01,6.394970e-02,-1.126478e-03
1.403503e-01,8.585937e-02,6.592947e-02,-4.778963e-03
1.403809e-01,9.403365e-03,4.137091e-02,-7.175100e-05
1.404114e-01,-6.733661e-02,-5.343258e-02,-2.055311e-03
1.404419e-01,-8.480473e-02,-7.128167e-02,-1.514476e-03
1.404724e-01,-1.008216e-01,-6.478682e-02,1.444358e-04
1.405029e-01,-4.114537e-02,1.578451e-02,-1.421896e-03
1.405334e-01,4.072741e-02,4.992727e-02,-3.748863e-04
1.405640e-01,9.123298e-02,7.300678e-02,-4.188159e-03
1.405945e-01,8.904804e-02,7.190347e-02,-3.927542e-04
1.406250e-01,2.845683e-02,-1.593507e-02,-1.898101e-03
1.406555e-01,-6.016514e-02,-5.165715e-02,4.646761e-03
1.406860e-01,-1.104902e-01,-8.666302e-02,-2.383162e-03
1.407166e-01,-9.395327e-02,-6.722108e-02,-1.980076e-03
1.407471e-01,1.976720e-03,-2.022055e-02,1.288732e-03
1.407776e-01,5.685690e-02,4.045800e-02,7.110758e-04
1.408081e-01,1.130493e-01,5.372329e-02,3.267368e-03
1.408386e-01,8.763500e-02,6.625778e-02,-2.081831e-04
1.408691e-01,1.280847e-02,2.044154e-03,-2.253233e-03
1.408997e-01,-7.151238e-02,-3.854590e-02,1.446570e-03
1.409302e-01,-8.795336e-02,-7.662274e-02,-1.065673e-03
1.409607e-01,-7.721181e-02,-3.856180e-02,8.487864e-05
1.409912e-01,-3.592855e-02,4.023218e-02,-6.948981e-04
1.410217e-01,6.795992e-02,8.204001e-02,-9.678603e-04
1.410522e-01,1.100297e-01,3.990127e-02,2.714515e-03
1.410828e-01,6.829735e-02,8.237558e-02,-1.764138e-03
1.411133e-01,4.304177e-03,-2.290991e-02,5.305174e-04
1.411438e-01,-4.713340e-02,-4.399063e-02,-1.794857e-03
1.411743e-01,-1.133076e-01,-8.573869e-02,-2.979066e-05
1.412048e-01,-9.506168e-02,-3.022620e-02,-5.229496e-05
1.412354e-01,-1.699326e-03,-6.286012e-03,-5.078820e-04
1.412659e-01,6.015108e-02,2.661917e-02,1.393665e-03
1.412964e-01,8.404891e-02,7.092867e-02,2.537596e-04
1.413269e-01,7.302444e-02,2.702981e-02,-7.451016e-04
1.413574e-01,8.658756e-03,1.976234e-02,-5.964255e-04
1.413879e-01,-8.467150e-02,-7.547926e-02,5.346101e-03
1.414185e-01,-1.123585e-01,-6.360723e-02,1.588759e-04
1.414490e-01,-9.045324e-02,-4.791310e-02,-1.672809e-03
1.414795e-01,-2.282656e-02,-8.349940e-03,5.944913e-04
1.415100e-01,5.316277e-02,6.248688e-02,-1.051779e-04
1.415405e-01,1.107055e-01,6.397544e-02,2.103413e-03
1.415710e-01,6.945812e-02,4.727349e-02,-1.239910e-03
1.416016e-01,1.348456e-02,2.209887e-02,1.989514e-03
1.416321e-01,-7.084140e-02,-3.587627e-02,-6.485072e-04
1.416626e-01,-9.343327e-02,-1.088334e-01,1.157215e-04
1.416931e-01,-7.898274e-02,-5.256267e-02,-4.254577e-03
1.417236e-01,-3.712469e-03,-2.689355e-02,5.556221e-03
1.417542e-01,7.236094e-02,2.703378e-02,2.236207e-03
1.417847e-01,1.003135e-01,5.505277e-02,-2.153104e-04
1.418152e-01,8.231363e-02,5.949107e-02,2.436982e-03
1.418457e-01,3.426022e-02,3.709346e-02,-7.229542e-04
1.418762e-01,-5.213136e-02,3.112770e-03,2.238746e-04
1.419067e-01,-9.891303e-02,-6.145619e-02,-2.123799e-03
1.419373e-01,-8.539848e-02,-4.455709e-02,-5.135447e-04
1.419678e-01,-1.350171e-02,7.574451e-03,1.504192e-04
1.419983e-01,3.947333e-02,7.489313e-02,1.573722e-03
1.420288e-01,8.396309e-02,8.900180e-02,2.573608e-03
1.420593e-01,1.090301e-01,8.250013e-02,-3.878224e-03
1.420898e-01,2.048246e-02,-6.161874e-03,4.223765e-04
1.421204e-01,-5.623648e-02,-3.711084e-02,2.897656e-03
1.421509e-01,-8.864628e-02,-7.886205e-02,1.595230e-03
1.421814e-01,-6.935634e-02,-6.017059e-02,1.794379e-03
1.422119e-01,7.139873e-03,4.749149e-02,3.725942e-03
1.422424e-01,6.215107e-02,6.235883e-02,-3.909722e-03
1.422729e-01,1.083852e-01,3.103070e-02,3.309532e-04
1.423035e-01,7.021180e-02,5.027942e-02,-1.716936e-03
1.423340e-01,1.330691e-03,2.795651e-02,2.164142e-03
1.423645e-01,-6.083226e-02,-6.561337e-02,4.819706e-03
1.423950e-01,-1.094521e-01,-6.850451e-02,-2.090884e-04
1.424255e-01,-5.991844e-02,-6.585522e-02,8.526637e-04
1.424561e-01,-1.031328e-02,-3.613293e-03,1.118122e-03
1.424866e-01,2.820814e-02,3.036960e-02,5.306258e-03
1.425171e-01,1.178336e-01,5.674313e-02,-1.360467e-03
1.425476e-01,8.899911e-02,6.205368e-02,-1.022244e-03
1.425781e-01,-3.075885e-04,3.112681e-02,-4.466454e-04
1.426086e-01,-7.060834e-02,-5.037793e-02,-2.137933e-03
1.426392e-01,-1.054401e-01,-7.870094e-02,1.457131e-03
1.426697e-01,-8.205371e-02,-5.346001e-02,-1.060346e-03
1.427002e-01,-2.447975e-02,-4.340225e-02,-2.809852e-03
1.427307e-01,6.816918e-02,6.335348e-02,3.272257e-04
1.427612e-01,1.110421e-01,5.828023e-02,3.166216e-03
1.427917e-01,5.475626e-02,5.337824e-02,-4.045286e-03
1.428223e-01,1.294270e-02,-4.268151e-03,2.323957e-03
1.428528e-01,-3.558602e-02,-5.849446e-02,-1.344129e-03
1.428833e-01,-1.013008e-01,-5.939844e-02,6.436515e-04
1.429138e-01,-8.243923e-02,-5.336256e-02,-6.026255e-04
1.429443e-01,-1.792024e-02,2.207640e-02,2.962683e-03
1.429749e-01,5.806919e-02,3.483093e-02,-1.892284e-03
1.430054e-01,8.868081e-02,6.399456e-02,1.196526e-03
1.430359e-01,1.021463e-01,8.405930e-02,7.389007e-04
1.430664e-01,2.700271e-02,1.056268e-02,-1.251087e-03
1.430969e-01,-7.831027e-02,-5.692106e-02,-9.778485e-05
1.431274e-01,-9.657727e-02,-6.014735e-02,1.827456e-03
1.431580e-01,-8.335592e-02,-7.818254e-02,-3.061559e-04
1.431885e-01,-2.352977e-02,-4.571547e-02,-1.917070e-03
1.432190e-01,6.317561e-02,3.597225e-02,-4.702499e-04
1.432495e-01,1.103976e-01,6.905686e-02,1.184914e-03
1.432800e-01,5.863417e-02,4.090262e-02,2.283479e-03
1.433105e-01,2.203443e-02,-1.765506e-02,1.353165e-03
1.433411e-01,-4.899650e-02,-6.069214e-02,1.940177e-03
1.433716e-01,-9.901132e-02,-8.732713e-02,-4.686672e-04
1.434021e-01,-7.959246e-02,-4.764032e-02,-1.920093e-04
1.434326e-01,-1.652540e-02,-2.593736e-02,-4.776487e-04
1.434631e-01,4.995998e-02,8.525330e-02,-1.607599e-03
1.434937e-01,1.152429e-01,4.240202e-02,-3.261518e-03
1.435242e-01,8.506850e-02,5.024644e-02,-2.002587e-04
1.435547e-01,1.095850e-02,2.370756e-02,-4.886448e-04
1.435852e-01,-6.205151e-02,-1.909746e-02,2.244932e-03
1.436157e-01,-1.121635e-01,-5.751846e-02,-1.168314e-03
1.436462e-01,-6.767743e-02,-4.913432e-02,-4.344309e-04
1.436768e-01,-1.290808e-02,-3.386345e-02,2.205567e-03
1.437073e-01,5.231418e-02,2.977332e-02,-2.295144e-03
1.437378e-01,1.284131e-01,8.532772e-02,9.566074e-04
1.437683e-01,8.021994e-02,2.962855e-02,-8.872958e-06
1.437988e-01,7.827507e-03,-4.965272e-03,1.245502e-03
1.438293e-01,-5.559044e-02,-3.464510e-02,-3.590325e-04
1.438599e-01,-9.769965e-02,-4.389434e-02,-1.134988e-05
1.438904e-01,-8.010901e-02,-8.962642e-02,-1.888820e-03
1.439209e-01,-1.219128e-02,5.628434e-03,9.154993e-04
1.439514e-01,5.355309e-02,6.146519e-02,1.219751e-04
1.439819e-01,9.120275e-02,4.652119e-02,7.936997e-04
1.440125e-01,8.580967e-02,7.819578e-02,-9.518494e-04
1.440430e-01,1.117411e-02,2.201908e-02,1.574550e-03
1.440735e-01,-8.448563e-02,-3.528281e-02,5.070728e-04
1.441040e-01,-1.044239e-01,-1.047657e-01,-2.439789e-04
1.441345e-01,-7.495542e-02,-1.240044e-02,-5.563191e-03
1.441650e-01,-2.855177e-02,-1.148653e-02,-3.554656e-04
1.441956e-01,5.847846e-02,1.825372e-02,1.202162e-03
1.442261e-01,1.035415e-01,8.096087e-02,2.944758e-03
1.442566e-01,8.377063e-02,4.751933e-02,6.106316e-04
1.442871e-01,-1.967413e-03,-2.626471e-02,-3.046181e-03
1.443176e-01,-5.017862e-02,-4.445323e-02,6.139627e-04
1.443481e-01,-8.234072e-02,-8.236636e-02,-2.274696e-03
1.443787e-01,-8.487776e-02,-5.834516e-02,-1.310439e-03
1.444092e-01,-6.741262e-03,-8.961970e-03,-2.705812e-03
1.444397e-01,5.691964e-02,4.686683e-02,1.046376e-03
1.444702e-01,9.243081e-02,5.926131e-02,1.559803e-03
1.445007e-01,8.054799e-02,5.722107e-02,-1.059728e-03
1.445312e-01,2.122695e-02,3.750307e-02,1.042235e-03
1.445618e-01,-6.033754e-02,-4.828450e-02,-4.909699e-03
1.445923e-01,-1.070164e-01,-7.100798e-02,-3.056365e-03
1.446228e-01,-5.060417e-02,-7.131755e-02,9.510063e-04
1.446533e-01,-2.301748e-02,4.505130e-03,-3.585719e-03
1.446838e-01,6.382551e-02,1.342139e-02,9.371933e-04
1.447144e-01,7.979185e-02,8.193610e-02,-1.702036e-05
1.447449e-01,9.464626e-02,5.949948e-02,5.402758e-03
1.447754e-01,-1.245839e-02,-7.115432e-03,-4.480186e-04
1.448059e-01,-4.077056e-02,-3.133611e-02,1.620722e-03
1.448364e-01,-1.011131e-01,-4.198626e-02,2.275334e-03
1.448669e-01,-7.927485e-02,-4.168530e-02,-1.723538e-04
1.448975e-01,-2.848134e-02,-2.495782e-03,1.053957e-03
1.449280e-01,7.142626e-02,1.544743e-02,-1.973627e-03
1.449585e-01,1.013635e-01,6.728937e-02,7.438051e-04
1.449890e-01,6.444676e-02,4.146572e-02,3.836513e-03
1.450195e-01,1.962273e-02,2.128574e-02,1.112469e-03
1.450500e-01,-5.028588e-02,-5.224731e-02,7.514303e-04
1.450806e-01,-1.008087e-01,-5.716205e-02,1.263327e-03
1.451111e-01,-8.944174e-02,-5.346545e-02,3.728142e-04
1.451416e-01,-4.591154e-03,6.424814e-03,3.685548e-03
1.451721e-01,3.776285e-02,3.135795e-02,-1.112628e-03
1.452026e-01,8.670157e-02,9.030133e-02,-1.885514e-03
1.452332e-01,8.425979e-02,5.297264e-02,-5.421216e-04
1.452637e-01,1.848427e-03,-1.021137e-02,1.962585e-04
1.452942e-01,-5.636617e-02,-2.238813e-02,-4.978206e-03
1.453247e-01,-9.051937e-02,-4.659643e-02,-3.588553e-03
1.453552e-01,-8.572740e-02,-6.261887e-02,5.570520e-04
1.453857e-01,-3.135064e-02,1.541702e-02,8.431781e-04
1.454163e-01,6.236107e-02,3.600224e-02,2.500459e-03
1.454468e-01,9.778355e-02,8.187218e-02,-2.994099e-03
1.454773e-01,7.452776e-02,8.837082e-03,-3.522534e-04
1.455078e-01,1.725412e-02,-7.042944e-03,-2.842097e-03
1.455383e-01,-4.641198e-02,-2.620823e-02,5.794765e-04
1.455688e-01,-1.061176e-01,-6.868034e-02,-3.017238e-03
1.455994e-01,-7.378852e-02,-3.768177e-02,2.402619e-03
1.456299e-01,-6.809491e-03,-2.183696e-02,-1.036592e-03
1.456604e-01,5.143338e-02,4.153897e-02,2.626327e-03
1.456909e-01,8.080346e-02,4.696794e-02,1.885405e-03
1.457214e-01,7.537647e-02,6.669986e-02,-6.754756e-04
1.457520e-01,8.291869e-03,3.711863e-02,-8.588299e-05
1.457825e-01,-6.496107e-02,-3.560833e-02,-4.821840e-04
1.458130e-01,-8.979881e-02,-5.494962e-02,-8.893421e-05
1.458435e-01,-7.653778e-02,-3.123751e-02,-2.288190e-03
1.458740e-01,-2.448839e-02,6.364367e-03,-3.551531e-03
1.459045e-01,7.110918e-02,3.774288e-02,-3.525113e-04
1.459351e-01,1.044694e-01,8.454811e-02,-5.382898e-04
1.459656e-01,5.966125e-02,3.891354e-02,-3.925531e-04
1.459961e-01,6.251121e-03,-1.710653e-02,-1.452753e-03
1.460266e-01,-4.086103e-02,-1.667681e-02,1.211455e-03
1.460571e-01,-1.030102e-01,-3.393275e-02,3.511793e-03
1.460876e-01,-8.588828e-02,-2.393641e-02,2.780664e-03
1.461182e-01,3.428562e-03,1.063824e-02,-4.450603e-03
1.461487e-01,5.786711e-02,2.631825e-02,3.173330e-03
1.461792e-01,6.540562e-02,5.381022e-02,-4.123303e-04
1.462097e-01,6.706011e-02,4.479262e-02,-2.450334e-04
1.462402e-01,4.762138e-03,-1.043946e-02,2.197414e-03
1.462708e-01,-6.474432e-02,-5.049558e-02,2.975500e-03
1.463013e-01,-8.760210e-02,-7.665765e-02,-3.504708e-03
1.463318e-01,-6.186218e-02,-3.456588e-02,2.781129e-03
1.463623e-01,-2.796185e-02,3.727280e-03,-3.106208e-03
